S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
313,GUWAHATI,TEZPUR,160,30,0.0,0.0,0.0,0.0
314,GUWAHATI,TEZU,439,546,0.0,0.0,0.0,0.0
315,GUWAHATI,VARANASI,210,259,0.2,0.1,0.0,0.0
316,GAYA,KOLKATA,"1,122","1,111",0.0,0.0,0.0,0.0
317,"KALABURAGI, KARNATAKA",TIRUPATI,410,296,0.0,0.0,0.0,0.0
318,Gondia Airport,HYDERABAD,152,232,0.0,0.0,0.0,0.0
319,Gondia Airport,INDORE,297,315,0.0,0.0,0.0,0.0
320,DABOLIM,DELHI,"72,680","71,818",96.8,173.2,1.6,2.2
321,DABOLIM,GUWAHATI,487,-,0.1,-,0.0,-
322,DABOLIM,HYDERABAD,"30,776","30,371",24.6,33.2,0.4,0.0
323,DABOLIM,INDORE,"3,341","3,259",1.2,3.9,0.2,0.0
324,DABOLIM,JAIPUR,"1,883","2,077",0.6,0.0,0.0,0.0
325,DABOLIM,KOLKATA,"5,549","6,281",4.1,5.7,1.1,0.0
326,DABOLIM,LUCKNOW,"6,768","7,199",8.1,8.1,0.4,0.0
327,DABOLIM,MUMBAI,"77,291","76,709",107.6,108.5,3.5,5.2
328,DABOLIM,MYSORE,"1,241","1,272",0.0,0.0,0.0,0.0
329,DABOLIM,NAGPUR,169,-,0.0,-,0.0,-
330,DABOLIM,PUNE,"8,728","8,071",5.6,1.7,0.0,0.0
331,DABOLIM,RAIPUR,"1,154","1,230",0.0,0.0,0.1,0.0
332,DABOLIM,RAJKOT,"1,618","1,558",1.8,0.0,0.0,0.0
333,DABOLIM,SURAT,"4,852","4,801",18.1,16.5,0.1,0.1
334,GORAKHPUR,HYDERABAD,"3,313","3,231",0.0,2.2,0.0,0.0
335,DELHI,PAKYONG,709,613,0.0,0.0,0.0,0.0
336,GORAKHPUR,KOLKATA,"2,152","1,782",0.0,0.0,0.0,0.0
337,GORAKHPUR,LUCKNOW,536,359,0.0,0.0,0.0,0.0
338,GORAKHPUR,MUMBAI,"7,039","6,422",0.0,14.1,0.0,2.0
339,GORAKHPUR,VARANASI,235,81,0.0,0.0,0.0,0.0
