S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
76,BHUBANESWAR,PATNA,"3,771","2,968",0.1,0.2,0.0,0.0
77,BHUBANESWAR,PUNE,"5,233","5,777",0.4,4.0,0.0,0.1
78,BHUBANESWAR,RAIPUR,"1,830","1,842",0.2,0.0,0.0,0.2
79,AMRITSAR,CHANDIGARH,-,90,-,0.0,-,0.0
80,BHUBANESWAR,RANCHI,443,510,0.0,0.0,0.0,0.0
81,BHUBANESWAR,VARANASI,"2,022","1,995",0.0,0.0,0.0,0.0
82,BAREILLY,BENGALURU,"2,158","2,636",0.0,0.0,0.0,0.0
83,BAREILLY,DELHI,"1,009","1,175",0.0,0.0,0.0,0.0
84,BAREILLY,MUMBAI,"2,861","3,600",0.0,0.2,0.0,0.0
85,BHUJ,MUMBAI,936,"1,035",5.2,0.0,0.0,0.0
86,BHOPAL,CHENNAI,122,114,0.0,0.0,0.0,0.0
87,BHOPAL,DELHI,"20,195","21,080",12.8,135.8,7.3,6.3
88,BHOPAL,HYDERABAD,"2,017","2,089",0.0,0.0,0.4,0.0
89,BHOPAL,KOCHI,726,683,0.0,0.4,0.2,0.0
90,BHOPAL,MUMBAI,"11,771","13,254",11.2,53.8,2.6,15.9
91,BHOPAL,RAIPUR,"1,974","2,027",0.0,0.0,0.7,0.0
92,BHAVNAGAR,MUMBAI,"1,207","1,231",0.0,4.9,0.0,0.0
93,BHAVNAGAR,PUNE,"1,338","1,447",5.0,0.0,0.0,0.0
94,BIKANER,DELHI,"1,131","1,192",0.4,0.0,0.0,0.0
95,BENGALURU,BHOPAL,"4,611","4,222",16.7,6.1,1.5,1.1
96,BENGALURU,BHUBANESWAR,"28,510","25,512",102.7,24.7,11.4,2.5
97,BENGALURU,"BIDAR AIRPORT, KARNATAKA",411,462,0.0,0.0,0.0,0.0
98,BAGDOGRA,GUWAHATI,"3,642",-,49.7,-,0.0,-
