S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
103,BAREILLY,MUMBAI,"3,056","2,930",0.0,0.4,0.0,0.0
104,BELGAUM,BENGALURU,"2,265","2,246",0.2,0.2,0.0,0.0
105,BELGAUM,DELHI,"2,445","2,099",0.0,0.7,0.0,0.0
106,BELGAUM,HYDERABAD,"3,657","3,575",1.2,0.5,0.0,0.0
107,BELGAUM,INDORE,573,593,0.0,0.0,0.0,0.0
108,BELGAUM,JODHPUR,577,516,0.0,0.0,0.0,0.0
109,BELGAUM,MUMBAI,"3,192","3,004",0.7,1.1,0.0,0.0
110,BELGAUM,NASIK,383,391,0.0,0.0,0.0,0.0
111,BELGAUM,PUNE,934,828,0.0,0.0,0.0,0.0
112,BELGAUM,SURAT,530,500,0.0,0.0,0.0,0.0
113,BELGAUM,TIRUPATI,361,315,0.0,0.0,0.0,0.0
114,BENGALURU,BHOPAL,"4,042","4,710",18.3,1.0,5.6,2.5
115,BENGALURU,BHUBANESWAR,"19,996","22,223",105.4,16.5,14.4,3.2
116,BENGALURU,CHANDIGARH,"13,675","12,789",116.3,210.0,10.4,1.6
117,BENGALURU,CHENNAI,"36,935","40,001",579.1,500.3,15.2,21.6
118,BENGALURU,COIMBATORE,"10,387","11,836",17.0,41.6,0.0,0.0
119,BENGALURU,DABOLIM,"47,782","49,903",28.2,74.0,1.3,1.7
120,BENGALURU,DARBHANGA,"5,756","6,220",27.1,35.4,0.0,0.0
121,BENGALURU,DEHRA DUN,"4,792","4,570",3.8,21.6,3.8,0.0
122,BENGALURU,DELHI,"151,853","156,667","2,355.4","2,278.4",33.2,20.7
123,BENGALURU,DIBRUGARH,"1,681","1,788",0.4,0.2,0.0,0.0
124,BENGALURU,DIMAPUR,752,626,1.9,0.2,0.0,0.0
125,BENGALURU,DURGAPUR,"4,333","4,752",0.2,0.0,0.0,0.0
126,BENGALURU,GORAKHPUR,"1,711","1,702",0.3,0.0,0.0,0.0
127,BENGALURU,GUWAHATI,"19,155","21,098",166.3,33.0,16.5,5.6
128,BENGALURU,GWALIOR,"2,147","2,178",7.0,5.9,0.0,0.0
129,BENGALURU,HUBLI,"4,970","5,297",0.6,0.2,1.1,1.7
130,BENGALURU,HYDERABAD,"63,044","65,185",86.7,91.8,30.6,9.7
131,BENGALURU,IMPHAL,324,390,1.4,13.5,0.0,0.0
132,BENGALURU,INDORE,"9,083","9,795",76.8,60.4,6.1,1.6
133,BENGALURU,JABALPUR,"2,220","2,374",9.4,0.3,0.0,0.0
134,BENGALURU,JAIPUR,"22,081","22,096",109.3,173.5,20.3,3.0
135,BENGALURU,JAMMU,47,21,0.0,0.0,0.0,0.0
136,BENGALURU,JAMNAGAR,588,551,0.0,0.0,0.0,0.0
137,BENGALURU,JHARSUGUDA,953,"1,248",1.0,0.0,0.0,0.0
138,BENGALURU,JODHPUR,"3,458","3,749",1.6,0.0,0.7,0.0
139,BENGALURU,JORHAT,362,339,0.3,0.0,0.0,0.0
140,BENGALURU,KADAPA,16,32,0.0,0.0,0.0,0.0
141,BENGALURU,"KALABURAGI, KARNATAKA","2,936","3,032",0.0,0.0,0.0,0.0
142,BENGALURU,KANNUR,"2,997","3,216",5.8,0.0,0.0,0.0
143,BENGALURU,KANPUR,"3,830","4,140",0.4,0.0,0.0,0.0
144,BENGALURU,KOCHI,"39,615","39,507",125.7,29.3,11.4,3.3
145,BENGALURU,KOLHAPUR,439,461,0.0,0.0,0.0,0.0
146,BENGALURU,KOLKATA,"70,599","74,869",533.4,462.7,24.1,14.2
147,BENGALURU,KOZHIKODE,"3,345","4,575",14.5,0.1,1.2,0.0
148,BENGALURU,KURNOOL,476,555,0.3,0.0,0.0,0.0
149,BENGALURU,LUCKNOW,"20,087","19,609",123.2,90.1,16.7,2.6
150,BENGALURU,MADURAI,"6,592","6,892",1.0,1.2,4.5,0.6
151,BENGALURU,MANGALORE,"19,185","19,039",8.0,0.0,3.3,0.0
152,BENGALURU,MUMBAI,"113,340","115,181","1,216.8","1,243.9",15.2,29.3
153,BENGALURU,MYSORE,562,898,2.1,0.0,0.0,0.0
154,BENGALURU,NAGPUR,"10,362","10,464",41.4,14.1,4.8,1.6
155,BENGALURU,PATNA,"22,473","21,697",157.1,61.6,5.2,2.5
156,BENGALURU,PONDICHERRY,176,216,0.0,0.0,0.0,0.0
157,BENGALURU,PORT BLAIR,"5,734","5,327",19.0,1.6,0.2,0.0
158,BENGALURU,PUNE,"45,683","43,381",257.1,182.3,8.2,1.5
159,BENGALURU,RAIPUR,"6,943","7,705",30.5,2.8,5.7,2.1
160,BENGALURU,RAJAHMUNDRY,"2,636","2,770",0.3,0.1,0.0,0.0
161,BENGALURU,RAJKOT,"3,936","4,077",2.5,0.8,0.0,0.0
162,BENGALURU,RANCHI,"14,652","16,440",62.3,10.4,8.2,2.2
163,BENGALURU,SHIRDI,"5,415","5,136",5.4,4.5,0.0,0.0
164,BENGALURU,SILCHAR,"1,673","1,619",0.5,0.0,0.0,0.0
165,BENGALURU,SRINAGAR,"1,561","1,564",2.0,1.4,0.0,0.0
166,BENGALURU,SURAT,"5,843","6,059",47.0,33.2,1.5,1.2
167,BENGALURU,TIRUCHIRAPALLY,"3,971","3,695",0.9,0.1,1.0,0.0
168,BENGALURU,TIRUPATI,"1,401","1,363",0.3,0.0,0.3,0.0
169,BENGALURU,TRIVANDRUM,"14,527","15,653",20.8,13.0,3.1,4.6
170,BENGALURU,TUTICORIN,980,"1,011",0.1,0.0,0.0,0.0
171,BENGALURU,UDAIPUR,"3,738","4,359",2.4,1.5,0.0,0.0
172,BENGALURU,VADODARA,"4,638","4,872",6.7,11.9,8.6,0.3
173,BENGALURU,VARANASI,"13,174","13,809",15.5,70.1,7.7,0.4
174,BENGALURU,VIJAYAWADA,"8,548","9,358",3.2,1.3,11.8,0.9
175,BENGALURU,VISAKHAPATNAM,"14,885","15,754",58.1,50.8,8.3,0.9
176,BHAVNAGAR,MUMBAI,"1,080","1,117",0.0,0.0,0.0,0.0
177,BHOPAL,CHENNAI,95,162,0.0,0.0,0.0,0.0
178,BHOPAL,DELHI,"20,187","19,243",11.5,56.7,11.1,13.6
179,BHOPAL,HYDERABAD,"2,260","1,914",0.0,0.5,1.3,0.1
180,BHOPAL,KOCHI,421,478,0.1,0.1,0.7,0.0
181,BHOPAL,MUMBAI,"15,027","14,961",5.4,40.8,3.1,19.5
182,BHOPAL,PUNE,"1,654","1,409",0.0,0.1,0.0,0.0
183,BHOPAL,RAIPUR,"1,160","1,180",0.0,0.0,0.0,0.0
184,BHUBANESWAR,CHANDIGARH,68,50,0.0,0.0,0.0,0.0
185,BHUBANESWAR,CHENNAI,"5,305","4,898",2.3,29.6,2.2,4.9
186,BHUBANESWAR,DELHI,"45,822","44,728",51.7,277.5,11.9,23.8
187,BHUBANESWAR,HYDERABAD,"13,859","13,413",5.6,35.5,1.5,4.6
188,BHUBANESWAR,JAIPUR,"2,324","2,345",0.0,2.2,0.0,0.0
189,BHUBANESWAR,JHARSUGUDA,"1,383","1,224",0.0,0.3,0.0,0.0
190,BHUBANESWAR,KOLKATA,"21,365","21,081",70.2,34.0,6.9,17.2
191,BHUBANESWAR,LUCKNOW,677,635,0.0,0.0,0.0,0.0
192,BHUBANESWAR,MUMBAI,"20,880","19,887",32.2,125.7,4.7,26.6
193,BHUBANESWAR,PATNA,486,607,0.0,0.0,0.0,0.0
194,BHUBANESWAR,PUNE,"5,302","4,366",7.5,12.9,0.0,0.0
195,BHUBANESWAR,RAIPUR,"1,705","1,456",0.1,0.0,0.3,0.0
196,BHUBANESWAR,RANCHI,369,422,0.0,0.0,0.0,0.0
197,BHUBANESWAR,SURAT,210,272,5.8,0.0,0.0,0.0
198,BHUBANESWAR,VARANASI,"1,898","1,886",0.0,0.0,0.0,0.0
199,BHUJ,MUMBAI,"1,145","1,200",0.0,0.0,0.0,0.0
200,BIKANER,DELHI,"1,189","1,206",0.0,0.0,0.0,0.0
201,BILASPUR,DELHI,513,516,0.0,0.0,0.0,0.0
202,BILASPUR,JABALPUR,328,317,0.0,0.0,0.0,0.0
203,CHANDIGARH,CHENNAI,678,843,5.8,3.5,0.0,0.1
204,CHANDIGARH,DABOLIM,"6,130","6,526",1.5,4.9,0.0,0.1
205,CHANDIGARH,DELHI,"29,740","31,274",87.6,21.8,0.0,0.5
206,CHANDIGARH,DHARAMSALA,956,"1,068",0.0,0.0,0.0,0.0
207,CHANDIGARH,GUWAHATI,792,772,1.9,0.0,0.0,0.0
208,CHANDIGARH,HYDERABAD,"9,963","11,326",46.6,34.3,1.3,0.0
209,CHANDIGARH,JAIPUR,"3,941","3,584",0.1,0.3,0.0,0.0
210,CHANDIGARH,KOLKATA,"3,452","3,782",18.6,8.1,0.0,0.0
211,CHANDIGARH,KULLU,550,158,0.0,0.0,0.0,0.0
212,CHANDIGARH,LEH,"3,404","1,587",17.7,0.1,0.0,0.0
213,CHANDIGARH,LUCKNOW,"3,069","3,387",1.3,0.1,0.0,0.0
214,CHANDIGARH,MUMBAI,"41,993","44,240",226.7,155.3,0.1,10.0
215,CHANDIGARH,PATNA,"3,142","3,860",1.1,0.0,0.0,0.0
216,CHANDIGARH,PUNE,"4,763","4,433",22.6,6.3,0.0,0.0
217,CHANDIGARH,SRINAGAR,"10,432","9,396",10.9,1.9,0.0,0.5
218,CHANDIGARH,VADODARA,245,406,0.0,0.0,0.0,0.0
219,CHENNAI,COIMBATORE,"31,537","31,178",12.8,10.5,0.6,0.0
220,CHENNAI,DABOLIM,"7,540","7,147",31.1,35.6,1.7,1.1
221,CHENNAI,DARBHANGA,240,117,0.1,0.0,0.0,0.0
222,CHENNAI,DEHRA DUN,639,505,0.0,2.9,0.0,0.0
223,CHENNAI,DELHI,"89,110","90,422","1,160.2",973.4,69.3,18.1
224,CHENNAI,DIBRUGARH,590,706,0.4,0.1,0.0,0.0
225,CHENNAI,DURGAPUR,"3,999","3,994",5.0,0.4,0.0,0.0
