S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
537,LUCKNOW,PANTNAGAR,830,671,0.0,0.0,0.0,0.0
538,LUCKNOW,PATNA,"3,974","4,342",2.8,2.2,2.1,2.9
539,LUCKNOW,PUNE,"4,174","3,146",26.0,15.4,0.0,1.2
540,LUCKNOW,RANCHI,"3,659","3,409",0.6,0.4,0.0,0.0
541,LUCKNOW,SRINAGAR,93,128,0.0,1.1,0.0,0.0
542,LUCKNOW,VARANASI,250,"1,036",1.5,0.1,0.0,0.0
543,MADURAI,MUMBAI,"6,800","6,801",22.1,18.4,1.9,1.6
544,MADURAI,TIRUPATI,918,638,0.0,0.0,0.0,0.0
545,MADURAI,VIJAYAWADA,189,145,0.0,0.0,0.0,0.0
546,MANGALORE,MUMBAI,"19,308","18,560",6.3,9.2,0.0,4.4
547,MANGALORE,PUNE,"1,298","1,221",0.0,0.2,0.0,0.3
548,MUMBAI,NAGPUR,"27,370","31,021",190.0,122.4,34.8,3.3
549,MUMBAI,PATNA,"15,580","24,350",187.9,47.2,10.5,3.9
550,MUMBAI,PORBANDAR,"1,748","1,318",0.0,0.0,0.0,0.0
551,MUMBAI,PUNE,80,52,0.0,0.0,0.0,0.0
552,MUMBAI,RAIPUR,"14,024","16,261",87.6,34.6,20.7,0.2
553,MUMBAI,RAJKOT,"13,269","11,331",8.6,19.4,4.9,0.0
554,MUMBAI,RANCHI,"11,634","15,121",69.3,19.2,12.4,3.1
555,MUMBAI,SILCHAR,48,353,0.0,0.0,0.0,0.0
556,MUMBAI,SRINAGAR,"19,087","30,762",39.3,374.1,1.8,0.1
557,MUMBAI,SURAT,"1,412","1,400",2.0,8.1,0.0,0.0
558,MUMBAI,TIRUPATI,"2,375","2,480",3.2,2.7,0.0,0.0
559,MUMBAI,TRIVANDRUM,"10,961","10,190",18.8,1.2,5.1,4.0
560,MUMBAI,UDAIPUR,"15,754","16,132",9.7,0.8,0.0,0.0
561,MUMBAI,VADODARA,"15,669","15,975",13.1,21.4,0.0,1.2
562,MUMBAI,VARANASI,"22,605","28,942",45.0,30.8,8.0,1.0
563,MUMBAI,VISAKHAPATNAM,"6,834","7,282",11.9,20.6,1.8,0.0
564,MUMBAI,Sindhudurg Airport,"1,782","1,721",0.0,0.0,0.0,0.0
565,NAGPUR,PUNE,"15,035","12,532",9.2,47.8,3.3,2.5
566,NASIK,PUNE,"1,026",976,0.4,0.0,0.0,0.0
567,PASIGHAT,TEZPUR,27,5,0.0,0.0,0.0,0.0
568,PATNA,PUNE,"8,214","6,185",2.1,11.6,0.3,0.0
569,PATNA,RANCHI,"3,887","4,032",0.0,7.4,0.0,0.0
570,PATNA,VARANASI,706,786,4.5,4.4,0.0,0.0
571,PORT BLAIR,VISAKHAPATNAM,"1,912","2,994",0.0,0.5,0.0,0.0
572,PUNE,RAIPUR,"2,251","2,230",0.8,0.3,0.5,0.0
573,PUNE,RANCHI,"4,581","5,003",11.0,0.8,0.5,0.0
574,PUNE,SURAT,974,"1,048",0.0,28.8,0.0,0.0
575,PUNE,TIRUPATI,"1,095","1,086",0.1,0.0,0.0,0.0
576,RAIPUR,SRINAGAR,"1,218","1,182",0.0,0.0,0.0,0.0
577,RAIPUR,VISAKHAPATNAM,400,-,0.1,-,0.0,-
578,RAJAHMUNDRY,TIRUPATI,681,554,0.0,0.0,0.0,0.0
579,RAJAHMUNDRY,VISAKHAPATNAM,645,496,0.5,0.0,0.0,0.0
580,RANCHI,VARANASI,"1,675",-,2.3,-,0.0,-
581,SHILLONG,SILCHAR,352,576,0.0,0.0,0.0,0.0
582,SHIRDI,TIRUPATI,921,943,0.0,0.0,0.0,0.0
583,SHIRDI,VISAKHAPATNAM,93,-,0.0,-,0.0,-
584,TIRUPATI,VIJAYAWADA,841,"1,017",0.7,0.0,1.1,0.0
585,TIRUPATI,VISAKHAPATNAM,"1,916","2,086",0.0,0.0,0.0,0.0
586,VIJAYAWADA,VISAKHAPATNAM,"1,811","1,801",0.1,1.3,0.0,1.6
587,Gondia Airport,HYDERABAD,895,845,0.0,0.0,0.0,0.0
588,Gondia Airport,INDORE,"1,072","1,037",0.0,0.0,0.0,0.0
