S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
116,BENGALURU,JORHAT,649,573,0.4,0.1,0.0,0.0
117,BENGALURU,KADAPA,220,425,0.0,0.0,0.0,0.0
118,BENGALURU,"KALABURAGI, KARNATAKA","2,817","2,757",0.0,0.0,0.0,0.0
119,BENGALURU,KANNUR,"3,105","3,165",1.7,0.0,0.0,0.0
120,BENGALURU,KANPUR,"2,163","2,338",0.7,0.0,0.0,0.0
121,BENGALURU,KOCHI,"69,490","71,728",132.7,54.8,12.5,8.2
122,BENGALURU,KOLHAPUR,741,657,0.0,0.0,0.0,0.0
123,BENGALURU,KOLKATA,"67,704","56,397",656.1,454.2,14.6,18.0
124,BENGALURU,KOZHIKODE,"4,630","4,601",4.9,0.1,0.8,0.0
125,BENGALURU,KURNOOL,246,339,0.1,0.0,0.0,0.0
126,BENGALURU,LUCKNOW,"23,641","20,677",109.8,133.4,15.2,1.9
127,BENGALURU,MADURAI,"5,755","5,924",2.1,11.8,4.0,0.7
128,BENGALURU,MANGALORE,"19,870","19,948",10.2,3.6,3.6,102.8
129,BENGALURU,MUMBAI,"160,687","152,658","1,121.2","1,371.5",16.3,34.4
130,BENGALURU,MYSORE,359,747,1.5,0.0,0.0,0.0
131,BENGALURU,NAGPUR,"9,087","8,800",70.0,25.3,3.6,1.9
132,BENGALURU,PATNA,"16,623","15,331",124.8,39.6,10.6,3.4
133,BENGALURU,PONDICHERRY,"1,028","1,026",0.0,0.0,0.0,0.0
134,BENGALURU,PORT BLAIR,"5,279","4,954",30.3,2.5,2.1,0.0
135,BENGALURU,PUNE,"56,823","57,108",240.8,220.3,7.5,1.5
136,BENGALURU,RAIPUR,"9,389","8,019",28.2,3.4,4.1,2.3
137,BENGALURU,RAJAHMUNDRY,"3,105","3,270",0.4,0.0,0.0,0.0
138,BENGALURU,RAJKOT,"3,950","3,319",2.9,8.9,0.0,0.0
139,BENGALURU,RANCHI,"17,293","13,076",95.2,23.4,4.6,2.4
140,BENGALURU,SHIRDI,"6,834","6,299",2.0,1.1,0.0,0.0
141,BENGALURU,SRINAGAR,850,902,1.0,2.4,0.0,0.0
142,BENGALURU,SURAT,"4,608","4,002",28.2,31.2,1.2,0.9
143,BENGALURU,TIRUCHIRAPALLY,"3,878","3,828",0.4,0.0,1.8,0.0
144,BENGALURU,TIRUPATI,"2,020","1,977",0.1,0.0,0.4,0.0
145,BENGALURU,TRIVANDRUM,"16,369","16,627",13.7,3.1,4.2,5.1
146,BENGALURU,TUTICORIN,"1,885","1,714",0.2,0.0,0.0,0.0
147,BENGALURU,UDAIPUR,"3,727","3,152",1.1,0.4,0.0,0.0
148,BENGALURU,VADODARA,"5,416","4,524",11.0,16.3,2.8,0.4
149,BENGALURU,VARANASI,"12,321","10,455",41.9,56.4,7.5,0.2
150,BENGALURU,VIJAYAWADA,"7,132","7,983",4.4,2.3,8.9,0.7
151,BENGALURU,VISAKHAPATNAM,"15,216","15,696",77.3,55.3,7.7,0.8
152,MUMBAI,NAGPUR,"29,573","32,680",207.7,114.8,38.0,2.5
153,MUMBAI,PATNA,"20,654","19,048",172.8,20.1,15.7,4.4
154,MUMBAI,PORT BLAIR,82,-,0.0,-,0.0,-
155,MUMBAI,PUNE,80,52,0.0,0.0,0.0,0.0
156,MUMBAI,RAIPUR,"16,471","16,621",129.0,30.9,18.8,0.2
157,MUMBAI,RAJKOT,"14,336","13,577",15.8,4.7,7.8,0.0
158,MUMBAI,RANCHI,"12,954","12,170",81.4,16.5,15.1,2.9
159,MUMBAI,SILCHAR,35,17,0.0,0.0,0.0,0.0
160,MUMBAI,SRINAGAR,"9,292","15,861",12.0,72.4,2.1,2.4
161,MUMBAI,SURAT,"1,405","1,478",1.5,13.2,0.0,0.0
162,MUMBAI,TIRUPATI,"1,105","1,006",0.0,3.0,0.0,0.0
163,MUMBAI,TRIVANDRUM,"12,994","15,870",18.7,7.6,4.0,4.3
164,MUMBAI,UDAIPUR,"20,247","19,778",9.7,0.3,0.0,0.0
165,MUMBAI,VADODARA,"15,476","15,776",13.2,37.1,10.0,2.6
166,MUMBAI,VARANASI,"23,170","19,865",71.8,17.1,6.2,0.9
167,MUMBAI,VISAKHAPATNAM,"4,608","5,859",9.9,7.2,1.5,0.0
168,MUMBAI,Sindhudurg Airport,"1,782","1,721",0.0,0.0,0.0,0.0
169,KOZHIKODE,MUMBAI,"7,520","6,271",0.1,10.9,0.0,2.6
170,KOLKATA,LILABARI,862,971,0.4,0.0,0.0,0.0
171,KOLKATA,LUCKNOW,"10,334","11,339",33.5,36.1,9.6,3.8
172,KOLKATA,MANGALORE,309,263,0.8,0.9,0.0,0.0
173,KOLKATA,MUMBAI,"64,636","67,302",445.7,658.2,21.9,28.7
174,KOLKATA,NAGPUR,"3,713","4,122",7.0,8.1,0.1,0.0
175,KOLKATA,PASIGHAT,-,57,-,0.0,-,0.0
176,KOLKATA,PATNA,"9,030","10,074",33.7,17.1,21.8,10.8
177,KOLKATA,PORT BLAIR,"17,791","17,030",128.6,51.0,9.3,5.1
178,KOLKATA,PUNE,"11,339","13,287",80.0,106.7,0.2,1.6
179,KOLKATA,RAIPUR,"7,416","8,223",16.7,3.8,3.2,3.5
180,KOLKATA,RANCHI,"5,782","5,971",2.1,1.5,0.1,3.1
181,KOLKATA,RUPSI,"1,237","1,217",0.0,0.0,0.0,0.0
182,KOLKATA,SHILLONG,"1,637","1,268",1.0,0.0,0.0,0.0
183,KOLKATA,SILCHAR,"9,157","9,303",66.3,0.8,0.3,0.0
184,KOLKATA,SRINAGAR,810,956,0.6,4.8,0.0,0.0
185,KOLKATA,SURAT,"4,725","5,490",14.0,54.5,0.0,0.0
186,KOLKATA,TEZPUR,-,238,-,0.0,-,0.0
187,KOLKATA,TRIVANDRUM,531,501,3.7,11.2,0.0,0.0
188,KOLKATA,UDAIPUR,421,285,0.1,0.1,0.0,0.0
189,KOLKATA,VARANASI,"4,172","5,095",4.8,14.3,0.8,0.5
190,KOLKATA,VISAKHAPATNAM,"4,493","5,484",2.4,16.7,0.0,0.0
191,KADAPA,VIJAYAWADA,249,328,0.0,0.0,0.0,0.0
192,KADAPA,VISAKHAPATNAM,391,368,0.0,0.0,0.0,0.0
193,COIMBATORE,DELHI,"17,453","15,078",146.2,146.0,0.0,2.6
194,COIMBATORE,GUWAHATI,556,165,0.2,0.0,0.0,0.0
195,COIMBATORE,HYDERABAD,"18,614","18,339",35.6,9.0,0.0,0.1
196,COIMBATORE,JAIPUR,608,322,3.0,0.2,0.0,0.0
197,COIMBATORE,MANGALORE,-,337,-,8.6,-,0.0
198,COIMBATORE,MUMBAI,"19,322","17,475",135.8,142.3,6.9,5.8
199,COIMBATORE,PUNE,"3,073","2,108",6.6,16.5,0.0,0.1
200,COIMBATORE,SURAT,745,713,0.4,0.9,0.0,0.0
201,COIMBATORE,TIRUPATI,336,524,0.0,0.0,0.0,0.0
202,COIMBATORE,VISAKHAPATNAM,-,282,-,0.0,-,0.0
203,KANNUR,KOCHI,"2,006","1,825",0.3,0.0,0.0,0.0
204,KANNUR,KOZHIKODE,23,170,0.0,0.0,0.0,0.0
205,KANNUR,MUMBAI,"5,566","5,362",1.6,5.1,0.0,0.0
206,KANNUR,TRIVANDRUM,"1,706","1,943",0.0,0.0,0.0,0.0
207,CHANDIGARH,JAMMU,1,-,0.0,-,0.0,-
208,KOCHI,KOLKATA,"2,736","2,910",10.4,7.8,0.4,1.1
209,KOCHI,MUMBAI,"35,113","31,331",62.2,176.1,10.5,19.2
210,KOCHI,MYSORE,901,880,0.0,2.4,0.0,0.0
211,KOCHI,PUNE,"4,039","4,058",17.3,13.7,0.0,0.5
212,KOCHI,RANCHI,416,263,0.3,0.0,0.0,0.2
213,KOCHI,TRIVANDRUM,"2,013","1,955",0.0,0.0,0.0,0.0
214,DARBHANGA,DELHI,"4,494","4,983",21.3,6.6,0.0,0.0
215,CHANDIGARH,RAIPUR,-,17,-,0.0,-,0.0
216,DARBHANGA,HYDERABAD,"3,399","3,391",0.0,0.4,0.0,0.0
217,DARBHANGA,KOLKATA,"2,001","1,520",0.0,0.5,0.0,0.0
218,DARBHANGA,MUMBAI,"3,500","4,384",4.3,41.4,0.0,0.0
219,DEHRA DUN,DELHI,"27,068","28,878",8.6,13.2,0.7,5.5
220,DEHRA DUN,GUWAHATI,472,159,0.1,0.0,0.0,0.0
221,DEHRA DUN,HYDERABAD,"4,035","4,602",4.1,3.6,0.1,0.0
222,DEHRA DUN,JAIPUR,"1,991","1,657",0.0,0.0,0.0,0.0
223,DEHRA DUN,KOLKATA,"1,590","1,626",1.6,0.0,0.0,0.0
