S.No.,CITY 1,CITY 2,AVG FLIGHTS TO CITY 2,AVG FLIGHTS FROM CITY 2,TOTAL AVG FLIGHTS
270,DELHI,RAJKOT,123,125,248
271,DELHI,RANCHI,269,259,528
272,DELHI,SHIRDI,82,82,164
273,DELHI,SILCHAR,18,15,33
274,DELHI,SRINAGAR,929,931,1860
275,DELHI,SURAT,164,160,324
276,DELHI,TIRUCHIRAPALLY,9,10,19
277,DELHI,TIRUPATI,26,19,45
278,DELHI,TRIVANDRUM,85,94,179
279,DELHI,UDAIPUR,158,158,316
280,DELHI,VADODARA,152,158,310
281,DELHI,VARANASI,266,250,516
282,DELHI,VIJAYAWADA,77,87,164
283,DELHI,VISAKHAPATNAM,147,160,307
284,DELHI,Kushinagar International Airport,3,3,6
285,DHARAMSALA,JAIPUR,22,1,23
286,DIBRUGARH,DIMAPUR,1,1,2
287,DIBRUGARH,GUWAHATI,21,15,36
288,DABOLIM,VARANASI,1,23,24
289,DIBRUGARH,IMPHAL,7,9,16
290,DIBRUGARH,KOLKATA,84,85,169
291,DIBRUGARH,MUMBAI,3,5,8
292,DIBRUGARH,SHILLONG,2,2,4
293,DIU,MUMBAI,16,16,32
294,DIMAPUR,GUWAHATI,7,7,14
295,DIMAPUR,IMPHAL,11,13,24
296,DIMAPUR,KOLKATA,56,45,101
297,DIMAPUR,MUMBAI,1,2,3
298,DIMAPUR,SHILLONG,1,1,2
299,GUWAHATI,HYDERABAD,49,48,97
300,GUWAHATI,IMPHAL,158,173,331
301,GUWAHATI,JAIPUR,36,38,74
302,GUWAHATI,JODHPUR,1,1,2
303,GUWAHATI,JORHAT,11,13,24
304,GUWAHATI,KOLKATA,293,315,608
305,GUWAHATI,LUCKNOW,30,24,54
306,GUWAHATI,MUMBAI,123,127,250
307,GUWAHATI,PASIGHAT,5,5,10
308,GUWAHATI,PATNA,33,37,70
309,GUWAHATI,PUNE,2,23,25
310,GUWAHATI,RUPSI,9,7,16
311,GUWAHATI,SHILLONG,1,1,2
312,GUWAHATI,SILCHAR,36,38,74
313,GUWAHATI,TEZPUR,2,1,3
314,GUWAHATI,TEZU,7,8,15
315,GUWAHATI,VARANASI,4,4,8
316,GAYA,KOLKATA,10,10,20
317,"KALABURAGI, KARNATAKA",TIRUPATI,3,2,5
318,DABOLIM,DELHI,705,712,1417
319,DABOLIM,GUWAHATI,3,23,26
320,DABOLIM,HYDERABAD,311,333,644
321,DABOLIM,INDORE,31,31,62
322,DABOLIM,JAIPUR,13,17,30
323,DABOLIM,KOLKATA,55,56,111
324,DABOLIM,LUCKNOW,65,68,133
325,DABOLIM,MUMBAI,780,746,1526
326,DABOLIM,MYSORE,10,11,21
327,DABOLIM,PUNE,81,78,159
328,DABOLIM,RAIPUR,8,10,18
329,DABOLIM,RAJKOT,13,11,24
330,DABOLIM,SURAT,47,47,94
331,GORAKHPUR,HYDERABAD,30,33,63
332,DELHI,PAKYONG,7,5,12
333,GORAKHPUR,KOLKATA,17,16,33
334,GORAKHPUR,LUCKNOW,5,23,28
335,GORAKHPUR,MUMBAI,57,60,117
336,GWALIOR,HYDERABAD,2,2,4
337,GWALIOR,INDORE,4,4,8
338,GWALIOR,KOLKATA,6,5,11
339,GWALIOR,MUMBAI,2,2,4
340,HUBLI,HYDERABAD,19,18,37
341,HUBLI,MANGALORE,5,5,10
342,HUBLI,MUMBAI,18,19,37
343,HUBLI,MYSORE,3,2,5
344,HYDERABAD,IMPHAL,2,3,5
345,HYDERABAD,INDORE,99,95,194
346,HYDERABAD,JABALPUR,19,19,38
347,HYDERABAD,JAGDALPUR,11,11,22
348,HYDERABAD,JAIPUR,147,123,270
349,HYDERABAD,JAMMU,2,23,25
350,HYDERABAD,JAMNAGAR,4,4,8
351,HYDERABAD,JODHPUR,16,14,30
352,HYDERABAD,KADAPA,13,13,26
353,HYDERABAD,KANNUR,16,17,33
354,HYDERABAD,KOCHI,231,205,436
355,HYDERABAD,KOLHAPUR,29,28,57
356,HYDERABAD,KOLKATA,340,272,612
357,HYDERABAD,KOZHIKODE,16,17,33
358,HYDERABAD,LUCKNOW,85,81,166
359,HYDERABAD,MADURAI,43,44,87
360,HYDERABAD,MANGALORE,38,37,75
361,HYDERABAD,MUMBAI,703,623,1326
362,HYDERABAD,MYSORE,27,23,50
363,HYDERABAD,NAGPUR,21,22,43
364,HYDERABAD,NASIK,17,16,33
365,HYDERABAD,PATNA,88,65,153
366,HYDERABAD,PONDICHERRY,21,21,42
367,HYDERABAD,PUNE,173,161,334
368,DURGAPUR,SHIRDI,22,1,23
369,HYDERABAD,RAIPUR,72,71,143
370,HYDERABAD,RAJAHMUNDRY,90,89,179
371,HYDERABAD,RANCHI,46,47,93
372,GAYA,JAIPUR,1,23,24
373,HYDERABAD,SHIRDI,61,64,125
374,HYDERABAD,SRINAGAR,30,27,57
375,HYDERABAD,SURAT,22,24,46
376,HYDERABAD,TIRUCHIRAPALLY,31,30,61
377,HYDERABAD,TIRUPATI,193,195,388
378,HYDERABAD,TRIVANDRUM,53,52,105
379,HYDERABAD,UDAIPUR,26,28,54
380,HYDERABAD,VADODARA,50,47,97
381,HYDERABAD,VARANASI,91,87,178
382,HYDERABAD,VIJAYAWADA,92,93,185
383,HYDERABAD,VISAKHAPATNAM,226,238,464
384,INDORE,JABALPUR,11,12,23
385,INDORE,JAIPUR,20,20,40
386,INDORE,JAMMU,7,6,13
387,INDORE,KOLKATA,32,29,61
388,INDORE,LUCKNOW,15,18,33
389,INDORE,MUMBAI,222,214,436
390,INDORE,NAGPUR,17,19,36
391,INDORE,PUNE,36,29,65
392,INDORE,RAIPUR,31,25,56
393,IMPHAL,KOLKATA,127,107,234
394,IMPHAL,MUMBAI,3,2,5
395,IMPHAL,SHILLONG,7,6,13
396,NASIK,PUNE,10,9,19
397,AGARTALA,AHMEDABAD,2,5,7
398,AGARTALA,AIZAWL,5,5,10
399,AGARTALA,BENGALURU,39,48,87
400,AGARTALA,CHENNAI,4,2,6
401,AGARTALA,DELHI,43,39,82
402,AGARTALA,DIBRUGARH,9,11,20
403,AGARTALA,GUWAHATI,48,54,102
404,AGARTALA,IMPHAL,9,15,24
405,AGARTALA,KOLKATA,325,328,653
406,AGARTALA,SHILLONG,6,6,12
407,BAGDOGRA,BENGALURU,128,139,267
408,BAGDOGRA,CHENNAI,44,46,90
409,BAGDOGRA,DELHI,361,389,750
410,BAGDOGRA,DIBRUGARH,29,23,52
411,BAGDOGRA,HYDERABAD,44,47,91
412,BAGDOGRA,KOLKATA,221,215,436
413,BAGDOGRA,MUMBAI,75,74,149
414,CHANDIGARH,CHENNAI,32,40,72
415,CHANDIGARH,DABOLIM,59,63,122
416,CHANDIGARH,DELHI,277,295,572
417,CHANDIGARH,DHARAMSALA,10,10,20
418,CHANDIGARH,GUWAHATI,12,7,19
419,CHANDIGARH,HYDERABAD,63,87,150
420,CHANDIGARH,JAIPUR,37,30,67
421,CHANDIGARH,KOLKATA,22,29,51
422,CHANDIGARH,KULLU,5,1,6
423,CHANDIGARH,LEH,3,12,15
424,CHANDIGARH,LUCKNOW,29,28,57
425,CHANDIGARH,MUMBAI,249,263,512
426,CHANDIGARH,PATNA,26,25,51
427,CHANDIGARH,PUNE,42,38,80
428,CHANDIGARH,SRINAGAR,95,108,203
429,CHANDIGARH,VADODARA,22,1,23
430,ALLAHABAD,BENGALURU,20,21,41
431,ALLAHABAD,BHOPAL,5,5,10
432,ALLAHABAD,BHUBANESWAR,14,17,31
433,ALLAHABAD,BILASPUR,4,4,8
434,ALLAHABAD,DEHRA DUN,9,9,18
435,ALLAHABAD,DELHI,48,48,96
436,ALLAHABAD,GORAKHPUR,6,5,11
437,ALLAHABAD,INDORE,12,11,23
438,ALLAHABAD,LUCKNOW,9,6,15
439,ALLAHABAD,MUMBAI,29,30,59
440,ALLAHABAD,PUNE,15,17,32
441,ALLAHABAD,RAIPUR,14,17,31
442,MANGALORE,MUMBAI,216,187,403
443,BELGAUM,BENGALURU,19,17,36
444,BELGAUM,DELHI,22,18,40
445,BELGAUM,HYDERABAD,20,19,39
446,BELGAUM,INDORE,3,3,6
447,BELGAUM,JODHPUR,4,4,8
448,IMPHAL,TEZU,2,2,4
449,BELGAUM,MUMBAI,20,19,39
450,BELGAUM,NAGPUR,2,2,4
451,BELGAUM,NASIK,5,4,9
452,INDORE,JODHPUR,10,8,18
453,BELGAUM,PUNE,9,8,17
454,BELGAUM,SURAT,3,3,6
455,BELGAUM,TIRUPATI,3,3,6
456,JAMMU,LEH,17,24,41
457,JAMMU,MUMBAI,16,70,86
458,JAMMU,SRINAGAR,165,145,310
459,LEH,MUMBAI,22,27,49
460,LEH,SRINAGAR,80,11,91
461,MADURAI,MUMBAI,67,59,126
462,MADURAI,TIRUPATI,9,9,18
463,MADURAI,VIJAYAWADA,1,1,2
464,PASIGHAT,TEZPUR,1,1,2
465,AURANGABAD,DELHI,66,52,118
466,AURANGABAD,HYDERABAD,20,19,39
467,AURANGABAD,MUMBAI,79,76,155
468,KANDLA,MUMBAI,22,22,44
469,PORT BLAIR,VISAKHAPATNAM,11,14,25
470,JAIPUR,KOLKATA,114,123,237
471,JAIPUR,LUCKNOW,18,17,35
472,JAIPUR,MUMBAI,311,328,639
473,JAIPUR,PATNA,22,1,23
474,JAIPUR,PUNE,89,81,170
475,JAIPUR,SURAT,25,28,53
476,JAIPUR,UDAIPUR,19,15,34
477,JAIPUR,VADODARA,2,2,4
478,JAIPUR,VARANASI,7,5,12
479,JODHPUR,KOLKATA,8,8,16
480,JODHPUR,MUMBAI,73,77,150
481,JAMNAGAR,MUMBAI,32,40,72
482,JAGDALPUR,RAIPUR,11,11,22
483,JABALPUR,KOLKATA,5,5,10
484,JABALPUR,MUMBAI,30,29,59
485,JABALPUR,PUNE,13,13,26
486,JHARSUGUDA,KOLKATA,10,10,20
