S.No.,CITY 1,CITY 2,AVG FLIGHTS TO CITY 2,AVG FLIGHTS FROM CITY 2,TOTAL AVG FLIGHTS
114,DUBAI,INDORE,17,17,34
115,DUBAI,PUNE,124,136,260
116,FRANKFURT,BENGALURU,232,281,513
117,FRANKFURT,CHENNAI,79,91,170
118,FRANKFURT,DELHI,496,542,1038
119,FRANKFURT,MUMBAI,226,251,477
120,GUANGZHOU,DELHI,1,1,2
121,GUANGZHOU,MUMBAI,1,1,2
122,HAA DHAALU ATOLL,TRIVANDRUM,8,9,17
123,HANOI,DELHI,72,92,164
124,HANOI,KOLKATA,25,34,59
125,HELNSKI,DELHI,196,238,434
126,HO CHI MINH CITY,DELHI,57,64,121
127,HO CHI MINH CITY,KOLKATA,47,51,98
128,HONG KONG,BENGALURU,1,1,2
129,HONG KONG,CHENNAI,1,1,2
130,HONG KONG,DELHI,61,140,201
131,HONG KONG,MUMBAI,30,48,78
132,ISTANBUL,BENGALURU,1,1,2
133,ISTANBUL,CHENNAI,1,1,2
134,ISTANBUL,DELHI,419,457,876
135,ISTANBUL,HYDERABAD,1,1,2
136,ISTANBUL,MUMBAI,260,294,554
137,JEDDAH,AHMEDABAD,12,12,24
138,JEDDAH,BENGALURU,57,81,138
139,JEDDAH,CHENNAI,50,72,122
140,JEDDAH,DELHI,320,477,797
141,JEDDAH,HYDERABAD,173,213,386
142,JEDDAH,KOCHI,176,178,354
143,JEDDAH,KOZHIKODE,329,339,668
144,JEDDAH,LUCKNOW,104,148,252
145,JEDDAH,MUMBAI,459,661,1120
146,KABUL,DELHI,2,1,3
147,KABUL,MUMBAI,1,1,2
148,KATHMANDU,DELHI,704,660,1364
149,KATHMANDU,KOLKATA,48,39,87
150,KATHMANDU,MUMBAI,50,39,89
151,KATHMANDU,VARANASI,10,9,19
152,KIGALI,MUMBAI,19,24,43
153,KUALALUMPUR,AMRITSAR,9,7,16
154,KUALALUMPUR,BENGALURU,177,210,387
155,KUALALUMPUR,CHENNAI,516,610,1126
156,KUALALUMPUR,DELHI,260,315,575
157,KUALALUMPUR,HYDERABAD,131,156,287
158,KUALALUMPUR,KOCHI,165,188,353
159,KUALALUMPUR,KOLKATA,105,121,226
160,KUALALUMPUR,MUMBAI,122,162,284
161,KUALALUMPUR,TIRUCHIRAPALLY,337,445,782
162,KUWAIT,AHMEDABAD,126,236,362
163,KUWAIT,BENGALURU,35,39,74
164,KUWAIT,CHENNAI,311,426,737
165,KUWAIT,DELHI,227,358,585
166,KUWAIT,HYDERABAD,143,188,331
167,KUWAIT,KOCHI,275,348,623
168,KUWAIT,KOZHIKODE,48,84,132
169,KUWAIT,MUMBAI,324,440,764
170,KUWAIT,TIRUCHIRAPALLY,15,32,47
171,KUWAIT,TRIVANDRUM,40,45,85
172,KUWAIT,KANNUR,54,89,143
173,KUWAIT,VIJAYAWADA,15,1,16
174,KUWAIT,MANGALORE,19,37,56
175,LEIPZIG,BENGALURU,1,1,2
176,LEIPZIG,DELHI,1,1,2
177,LONDON,AHMEDABAD,83,88,171
178,LONDON,AMRITSAR,75,84,159
179,LONDON,BENGALURU,147,176,323
180,LONDON,CHENNAI,123,153,276
181,LONDON,DELHI,1059,1227,2286
182,LONDON,GOA,74,82,156
183,LONDON,HYDERABAD,195,239,434
184,LONDON,KOCHI,78,88,166
185,LONDON,MUMBAI,704,818,1522
186,LUXEMBOURG,DELHI,1,1,2
187,MALE,BENGALURU,219,225,444
188,MALE,COIMBATORE,1,1,2
189,MALE,DELHI,76,72,148
190,MALE,KOCHI,166,173,339
191,MALE,MUMBAI,204,238,442
192,MALE,TRIVANDRUM,57,63,120
193,MALPENSA,MUMBAI,1,1,2
194,MEDINA,DELHI,2,1,3
195,MEDINA,HYDERABAD,5,1,6
196,MEDINA,MUMBAI,13,1,14
197,MELBOURNE,DELHI,248,306,554
198,MONTREAL,DELHI,98,118,216
199,MOSCOW,DELHI,109,108,217
200,MUENCHEN,DELHI,132,160,292
201,MUENCHEN,MUMBAI,85,96,181
202,MUSCAT,BENGALURU,85,121,206
203,MUSCAT,CHENNAI,163,266,429
204,MUSCAT,DELHI,163,254,417
205,MUSCAT,GOA,15,33,48
206,MUSCAT,HYDERABAD,179,236,415
207,MUSCAT,JAIPUR,79,112,191
208,MUSCAT,KOCHI,369,486,855
209,MUSCAT,KOZHIKODE,144,221,365
210,MUSCAT,LUCKNOW,173,249,422
211,MUSCAT,MUMBAI,344,509,853
212,MUSCAT,TIRUCHIRAPALLY,14,12,26
213,MUSCAT,TRIVANDRUM,212,248,460
214,MUSCAT,KANNUR,112,133,245
215,MUSCAT,VIJAYAWADA,7,9,16
216,MUSCAT,MANGALORE,21,29,50
217,NAIROBI,AHMEDABAD,38,37,75
218,NAIROBI,DELHI,28,27,55
219,NAIROBI,MUMBAI,140,162,302
220,NARITA,DELHI,44,72,116
221,NEW YORK,DELHI,419,465,884
222,NEWARK,DELHI,324,346,670
223,NEWARK,MUMBAI,113,98,211
224,PARIS,BENGALURU,145,184,329
225,PARIS,CHENNAI,95,80,175
226,PARIS,DELHI,382,422,804
227,PARIS,MUMBAI,156,178,334
228,PARO,DELHI,43,35,78
229,PARO,KOLKATA,15,14,29
230,PARO,BAGDOGRA,1,1,2
231,Phu Quoc Island,DELHI,5,8,13
232,PHUKET,BENGALURU,81,118,199
233,PHUKET,DELHI,249,274,523
234,PHUKET,KOLKATA,4,8,12
235,PHUKET,MUMBAI,146,178,324
236,PORT LOUIS,MUMBAI,138,155,293
237,RANGOON,DELHI,3,2,5
238,RANGOON,KOLKATA,10,9,19
239,RAS AL-KHAIMAH,KOZHIKODE,39,41,80
240,RAS AL-KHAIMAH,MUMBAI,4,15,19
241,REUNION,CHENNAI,13,14,27
242,RIYADH,DELHI,288,422,710
243,RIYADH,HYDERABAD,170,247,417
244,RIYADH,KOCHI,135,158,293
245,RIYADH,KOZHIKODE,156,223,379
246,RIYADH,LUCKNOW,98,132,230
247,RIYADH,MUMBAI,211,401,612
248,RIYADH,KANNUR,22,32,54
249,SALALAH,KOCHI,7,16,23
250,SALALAH,KOZHIKODE,37,60,97
251,SALALAH,MUMBAI,1,1,2
252,SALALAH,TRIVANDRUM,5,1,6
253,SALALAH,KANNUR,6,1,7
254,SAN FRANCISCO,DELHI,244,247,491
255,SEOUL,DELHI,85,99,184
256,SEYCHELLES,MUMBAI,9,13,22
257,SHARJAH,AHMEDABAD,115,122,237
258,SHARJAH,AMRITSAR,89,79,168
259,SHARJAH,BENGALURU,114,125,239
260,SHARJAH,CHENNAI,162,163,325
261,SHARJAH,COIMBATORE,92,94,186
262,SHARJAH,DELHI,366,324,690
263,SHARJAH,GOA,71,82,153
264,SHARJAH,HYDERABAD,252,271,523
265,SHARJAH,JAIPUR,121,128,249
266,SHARJAH,KOCHI,392,403,795
267,SHARJAH,KOZHIKODE,392,395,787
268,SHARJAH,LUCKNOW,133,127,260
269,SHARJAH,MUMBAI,295,346,641
270,SHARJAH,TIRUCHIRAPALLY,99,131,230
271,SHARJAH,TRIVANDRUM,434,478,912
272,SHARJAH,KANNUR,117,133,250
273,SHARJAH,VIJAYAWADA,19,1,20
274,SHARJAH,VARANASI,94,105,199
275,SHARJAH,SURAT,29,36,65
276,SHARJAH,CHANDIGARH,30,33,63
277,SHARJAH,NAGPUR,33,34,67
278,SHENZHEN,DELHI,1,1,2
279,SINGAPORE,AHMEDABAD,126,142,268
280,SINGAPORE,AMRITSAR,136,167,303
281,SINGAPORE,BENGALURU,333,375,708
282,SINGAPORE,CHENNAI,678,826,1504
283,SINGAPORE,COIMBATORE,121,137,258
284,SINGAPORE,DELHI,804,912,1716
285,SINGAPORE,HYDERABAD,256,283,539
286,SINGAPORE,KOCHI,160,192,352
287,SINGAPORE,KOLKATA,181,249,430
288,SINGAPORE,MUMBAI,732,885,1617
289,SINGAPORE,TIRUCHIRAPALLY,385,451,836
290,SINGAPORE,TRIVANDRUM,146,171,317
291,SINGAPORE,MADURAI,26,35,61
292,SINGAPORE,VISAKHAPATNAM,65,91,156
293,SOHAR,KOZHIKODE,12,27,39
294,SYDNEY,DELHI,152,202,354
295,TAIPAE,DELHI,1,1,2
296,TASHKENT,DELHI,88,82,170
297,TEHRAN,DELHI,38,30,68
298,TEHRAN,MUMBAI,9,10,19
299,TELAVIV,DELHI,73,63,136
300,TOKYO,DELHI,84,141,225
301,TORONTO,DELHI,465,509,974
302,Vancouver,DELHI,146,155,301
303,VIENNA,DELHI,1,1,2
304,WARSAW,DELHI,134,129,263
305,"WASHINGTON, DC",DELHI,86,79,165
306,ZURICH,DELHI,113,132,245
307,ZURICH,MUMBAI,122,133,255
