S.No.,CITY 1,CITY 2,AVG FLIGHTS TO CITY 2,AVG FLIGHTS FROM CITY 2,TOTAL AVG FLIGHTS
62,DAR ES SALAM,MUMBAI,30,39,69
63,DHAKA,CHENNAI,35,36,71
64,DHAKA,DELHI,184,172,356
65,DHAKA,HYDERABAD,28,20,48
66,DHAKA,KOLKATA,434,526,960
67,DHAKA,MUMBAI,33,17,50
68,DOHA,AHMEDABAD,112,135,247
69,DOHA,AMRITSAR,112,123,235
70,DOHA,BENGALURU,297,302,599
71,DOHA,CHENNAI,332,325,657
72,DOHA,DELHI,686,736,1422
73,DOHA,GOA,97,114,211
74,DOHA,HYDERABAD,407,377,784
75,DOHA,KOCHI,552,536,1088
76,DOHA,KOLKATA,149,180,329
77,DOHA,KOZHIKODE,313,295,608
78,DOHA,MUMBAI,464,512,976
79,DOHA,TIRUCHIRAPALLY,13,12,25
80,DOHA,TRIVANDRUM,158,159,317
81,DOHA,KANNUR,151,158,309
82,DOHA,MANGALORE,23,22,45
83,DOHA,NAGPUR,13,11,24
84,DON MUEANG,BENGALURU,21,20,41
85,DON MUEANG,CHENNAI,36,46,82
86,DON MUEANG,JAIPUR,28,34,62
87,DON MUEANG,KOCHI,30,32,62
88,DON MUEANG,KOLKATA,43,49,92
89,DON MUEANG,MUMBAI,7,7,14
90,DUBAI,AHMEDABAD,520,565,1085
91,DUBAI,AMRITSAR,205,236,441
92,DUBAI,BENGALURU,874,864,1738
93,DUBAI,CHENNAI,1044,1021,2065
94,DUBAI,DELHI,1934,2163,4097
95,DUBAI,GOA,21,25,46
96,DUBAI,HYDERABAD,1105,1106,2211
97,DUBAI,JAIPUR,127,142,269
98,DUBAI,KOCHI,1113,1043,2156
99,DUBAI,KOLKATA,353,375,728
100,DUBAI,KOZHIKODE,709,625,1334
101,DUBAI,LUCKNOW,285,292,577
102,DUBAI,MUMBAI,2283,2445,4728
103,DUBAI,TIRUCHIRAPALLY,198,166,364
104,DUBAI,TRIVANDRUM,345,327,672
105,DUBAI,KANNUR,128,116,244
106,DUBAI,MADURAI,136,128,264
107,DUBAI,MANGALORE,441,418,859
108,DUBAI,CHANDIGARH,110,125,235
109,DUBAI,INDORE,16,17,33
110,DUBAI,PUNE,129,124,253
111,FRANKFURT,BENGALURU,235,270,505
112,FRANKFURT,CHENNAI,59,65,124
113,FRANKFURT,DELHI,429,509,938
114,FRANKFURT,HYDERABAD,3,1,4
115,FRANKFURT,MUMBAI,229,250,479
116,GUANGZHOU,DELHI,1,1,2
117,GUANGZHOU,MUMBAI,1,1,2
118,HAA DHAALU ATOLL,TRIVANDRUM,5,3,8
119,HANOI,DELHI,28,35,63
120,HANOI,KOLKATA,11,15,26
121,HELNSKI,DELHI,135,170,305
122,HO CHI MINH CITY,BENGALURU,1,1,2
123,HO CHI MINH CITY,DELHI,28,35,63
124,HO CHI MINH CITY,KOLKATA,21,20,41
125,HONG KONG,BENGALURU,1,1,2
126,HONG KONG,CHENNAI,1,1,2
127,HONG KONG,DELHI,37,58,95
128,HONG KONG,HYDERABAD,1,1,2
129,HONG KONG,KOLKATA,1,3,4
130,HONG KONG,MUMBAI,15,12,27
131,ISTANBUL,AHMEDABAD,1,1,2
132,ISTANBUL,BENGALURU,1,1,2
133,ISTANBUL,CHENNAI,1,1,2
134,ISTANBUL,DELHI,215,247,462
135,ISTANBUL,HYDERABAD,1,1,2
136,ISTANBUL,MUMBAI,247,286,533
137,JEDDAH,BENGALURU,43,31,74
138,JEDDAH,CHENNAI,10,10,20
139,JEDDAH,DELHI,395,441,836
140,JEDDAH,HYDERABAD,187,146,333
141,JEDDAH,KOCHI,167,138,305
142,JEDDAH,KOZHIKODE,225,228,453
143,JEDDAH,LUCKNOW,112,110,222
144,JEDDAH,MUMBAI,332,430,762
145,KABUL,DELHI,1,1,2
146,KATHMANDU,DELHI,771,728,1499
147,KATHMANDU,KOLKATA,55,43,98
148,KATHMANDU,MUMBAI,103,95,198
149,KATHMANDU,VARANASI,6,5,11
150,KIGALI,MUMBAI,19,27,46
151,KUALALUMPUR,BENGALURU,89,98,187
152,KUALALUMPUR,CHENNAI,299,330,629
153,KUALALUMPUR,DELHI,112,142,254
154,KUALALUMPUR,HYDERABAD,97,98,195
155,KUALALUMPUR,KOCHI,66,70,136
156,KUALALUMPUR,KOLKATA,57,59,116
157,KUALALUMPUR,MUMBAI,63,81,144
158,KUALALUMPUR,TIRUCHIRAPALLY,265,265,530
159,KUWAIT,AHMEDABAD,167,198,365
160,KUWAIT,BENGALURU,39,29,68
161,KUWAIT,CHENNAI,244,217,461
162,KUWAIT,DELHI,255,295,550
163,KUWAIT,HYDERABAD,173,163,336
164,KUWAIT,KOCHI,338,326,664
165,KUWAIT,KOZHIKODE,58,68,126
166,KUWAIT,MUMBAI,340,337,677
167,KUWAIT,TIRUCHIRAPALLY,10,12,22
168,KUWAIT,TRIVANDRUM,41,42,83
169,KUWAIT,KANNUR,61,71,132
170,KUWAIT,VIJAYAWADA,21,1,22
171,KUWAIT,MANGALORE,23,30,53
172,LEIPZIG,BENGALURU,1,1,2
173,LEIPZIG,DELHI,1,1,2
174,LONDON,AHMEDABAD,70,81,151
175,LONDON,AMRITSAR,59,76,135
176,LONDON,BENGALURU,163,177,340
177,LONDON,CHENNAI,69,76,145
178,LONDON,DELHI,807,948,1755
179,LONDON,GOA,68,72,140
180,LONDON,HYDERABAD,155,167,322
181,LONDON,KOCHI,69,74,143
182,LONDON,MUMBAI,545,596,1141
183,LUXEMBOURG,DELHI,1,1,2
184,MALE,BENGALURU,229,213,442
185,MALE,DELHI,143,141,284
186,MALE,KOCHI,183,174,357
187,MALE,MUMBAI,244,253,497
188,MALE,TRIVANDRUM,50,43,93
189,MALPENSA,MUMBAI,1,1,2
190,MEDINA,MUMBAI,11,1,12
191,MELBOURNE,DELHI,245,356,601
192,MONTREAL,DELHI,68,111,179
193,MOSCOW,DELHI,41,40,81
194,MUENCHEN,DELHI,99,142,241
195,MUENCHEN,MUMBAI,82,98,180
196,MUSCAT,AHMEDABAD,42,58,100
197,MUSCAT,BENGALURU,88,74,162
198,MUSCAT,CHENNAI,203,183,386
199,MUSCAT,DELHI,202,225,427
200,MUSCAT,GOA,17,22,39
201,MUSCAT,HYDERABAD,170,152,322
202,MUSCAT,JAIPUR,71,93,164
203,MUSCAT,KOCHI,353,322,675
204,MUSCAT,KOZHIKODE,190,172,362
205,MUSCAT,LUCKNOW,229,180,409
206,MUSCAT,MUMBAI,310,372,682
207,MUSCAT,TIRUCHIRAPALLY,16,12,28
208,MUSCAT,TRIVANDRUM,226,211,437
209,MUSCAT,KANNUR,109,95,204
210,MUSCAT,VIJAYAWADA,12,7,19
211,MUSCAT,MANGALORE,37,35,72
212,NAIROBI,AHMEDABAD,34,43,77
213,NAIROBI,DELHI,12,18,30
214,NAIROBI,MUMBAI,106,128,234
215,NARITA,DELHI,34,80,114
216,NEW YORK,DELHI,299,328,627
217,NEWARK,DELHI,322,337,659
218,NEWARK,MUMBAI,109,91,200
219,PARIS,BENGALURU,136,138,274
220,PARIS,CHENNAI,75,66,141
221,PARIS,DELHI,338,407,745
222,PARIS,MUMBAI,162,191,353
223,PARO,DELHI,25,25,50
224,PARO,KOLKATA,11,8,19
225,PHUKET,BENGALURU,49,78,127
226,PHUKET,DELHI,185,229,414
227,PHUKET,KOLKATA,7,13,20
228,PHUKET,MUMBAI,184,250,434
229,PORT LOUIS,MUMBAI,141,158,299
230,RANGOON,DELHI,4,6,10
231,RANGOON,KOLKATA,8,8,16
232,RAS AL-KHAIMAH,KOZHIKODE,44,41,85
233,REUNION,CHENNAI,7,9,16
234,RIYADH,DELHI,323,381,704
235,RIYADH,HYDERABAD,184,186,370
236,RIYADH,KOCHI,159,135,294
237,RIYADH,KOZHIKODE,137,170,307
238,RIYADH,LUCKNOW,127,131,258
239,RIYADH,MUMBAI,243,363,606
240,RIYADH,KANNUR,28,34,62
241,SALALAH,KOCHI,10,18,28
242,SALALAH,KOZHIKODE,38,42,80
243,SALALAH,TRIVANDRUM,8,1,9
244,SALALAH,KANNUR,7,1,8
245,SAN FRANCISCO,DELHI,251,255,506
246,SEOUL,DELHI,54,76,130
247,SEYCHELLES,MUMBAI,6,11,17
248,SHARJAH,AHMEDABAD,133,125,258
249,SHARJAH,AMRITSAR,157,181,338
250,SHARJAH,BENGALURU,139,118,257
251,SHARJAH,CHENNAI,247,232,479
252,SHARJAH,COIMBATORE,106,92,198
253,SHARJAH,DELHI,377,373,750
254,SHARJAH,GOA,104,95,199
255,SHARJAH,HYDERABAD,268,241,509
256,SHARJAH,JAIPUR,137,124,261
257,SHARJAH,KOCHI,450,442,892
258,SHARJAH,KOZHIKODE,463,433,896
259,SHARJAH,LUCKNOW,142,117,259
260,SHARJAH,MUMBAI,334,325,659
261,SHARJAH,TIRUCHIRAPALLY,127,112,239
262,SHARJAH,TRIVANDRUM,498,502,1000
263,SHARJAH,KANNUR,141,137,278
264,SHARJAH,VIJAYAWADA,25,1,26
265,SHARJAH,VARANASI,120,115,235
266,SHARJAH,SURAT,26,34,60
267,SHARJAH,CHANDIGARH,27,33,60
268,SHARJAH,NAGPUR,38,34,72
269,SHENZHEN,DELHI,1,1,2
270,SINGAPORE,AHMEDABAD,105,137,242
271,SINGAPORE,AMRITSAR,99,155,254
272,SINGAPORE,BENGALURU,302,298,600
273,SINGAPORE,CHENNAI,621,659,1280
274,SINGAPORE,COIMBATORE,99,101,200
275,SINGAPORE,DELHI,654,795,1449
276,SINGAPORE,HYDERABAD,232,229,461
277,SINGAPORE,KOCHI,121,121,242
278,SINGAPORE,KOLKATA,170,197,367
279,SINGAPORE,MUMBAI,637,751,1388
280,SINGAPORE,TIRUCHIRAPALLY,423,444,867
281,SINGAPORE,TRIVANDRUM,141,129,270
282,SINGAPORE,MADURAI,31,33,64
283,SINGAPORE,VISAKHAPATNAM,61,63,124
284,SYDNEY,DELHI,143,195,338
285,TAIPAE,DELHI,1,1,2
286,TASHKENT,BENGALURU,1,1,2
287,TASHKENT,DELHI,74,59,133
288,TEHRAN,DELHI,27,21,48
289,TEHRAN,MUMBAI,12,15,27
290,TELAVIV,DELHI,52,61,113
291,TOKYO,DELHI,67,133,200
292,TORONTO,DELHI,449,532,981
293,VANCOUVER,DELHI,139,207,346
294,WARSAW,DELHI,74,125,199
295,"WASHINGTON, DC",DELHI,75,70,145
296,ZURICH,DELHI,55,80,135
297,ZURICH,MUMBAI,89,105,194
