S.No.,CITY 1,CITY 2,AVG FLIGHTS TO CITY 2,AVG FLIGHTS FROM CITY 2,TOTAL AVG FLIGHTS
360,GWALIOR,HYDERABAD,10,12,22
361,GWALIOR,INDORE,6,7,13
362,GWALIOR,JAIPUR,1,1,2
363,GWALIOR,JAMMU,7,5,12
364,GWALIOR,KOLKATA,13,12,25
365,GWALIOR,MUMBAI,15,15,30
366,HUBLI,KANNUR,3,4,7
367,HUBLI,MUMBAI,10,10,20
368,HUBLI,TIRUPATI,2,2,4
369,HYDERABAD,IMPHAL,4,3,7
370,HYDERABAD,INDORE,54,58,112
371,HYDERABAD,JABALPUR,8,9,17
372,HYDERABAD,JAGDALPUR,9,9,18
373,HYDERABAD,JAIPUR,124,117,241
374,HYDERABAD,JAMNAGAR,5,4,9
375,HYDERABAD,JHARSUGUDA,17,17,34
376,HYDERABAD,JODHPUR,25,24,49
377,HYDERABAD,KANNUR,9,11,20
378,HYDERABAD,KOCHI,106,106,212
379,HYDERABAD,KOLHAPUR,22,20,42
380,HYDERABAD,KOLKATA,309,273,582
381,HYDERABAD,KOZHIKODE,8,8,16
382,HYDERABAD,LUCKNOW,79,72,151
383,HYDERABAD,MADURAI,25,24,49
384,HYDERABAD,MANGALORE,27,28,55
385,HYDERABAD,MUMBAI,422,392,814
386,HYDERABAD,MYSORE,17,15,32
387,HYDERABAD,NAGPUR,8,8,16
388,HYDERABAD,NANDED,2,2,4
389,HYDERABAD,PATNA,62,54,116
390,HYDERABAD,PORT BLAIR,9,10,19
391,HYDERABAD,PUNE,86,79,165
392,HYDERABAD,RAIPUR,63,72,135
393,HYDERABAD,RAJAHMUNDRY,60,63,123
394,HYDERABAD,RANCHI,35,39,74
395,HYDERABAD,SHIRDI,28,25,53
396,HYDERABAD,SRINAGAR,19,1,20
397,HYDERABAD,SURAT,34,27,61
398,HYDERABAD,TIRUCHIRAPALLY,18,16,34
399,HYDERABAD,TIRUPATI,194,200,394
400,HYDERABAD,TRIVANDRUM,35,27,62
