S.No.,CITY 1,CITY 2,AVG FLIGHTS TO CITY 2,AVG FLIGHTS FROM CITY 2,TOTAL AVG FLIGHTS
47,BUCHAREST,DELHI,20,1,21
48,BUCHAREST,MUMBAI,2,1,3
49,BUCHAREST,ISTANBUL,10,1,11
50,BUDAPEST,DELHI,5,1,6
51,BUDAPEST,ISTANBUL,20,1,21
52,CAIRO,MUMBAI,1,1,2
53,CHENGDU,CHENNAI,1,1,2
54,CHENGDU,DELHI,1,1,2
55,CHENGDU,KOLKATA,1,1,2
56,CHICAGO,DELHI,413,453,866
57,CHICAGO,HYDERABAD,20,22,42
58,CHITTAGONG,KOLKATA,28,28,56
59,COLOGNE,DELHI,1,1,2
60,COLOMBO,BENGALURU,110,117,227
61,COLOMBO,CHENNAI,628,652,1280
62,COLOMBO,DELHI,136,140,276
63,COLOMBO,HYDERABAD,55,63,118
64,COLOMBO,KOCHI,81,111,192
65,COLOMBO,MUMBAI,98,148,246
66,COLOMBO,TIRUCHIRAPALLY,56,65,121
67,COLOMBO,TRIVANDRUM,69,69,138
68,COLOMBO,MADURAI,31,47,78
69,DAMMAM,CHENNAI,4,8,12
70,DAMMAM,DELHI,102,163,265
71,DAMMAM,HYDERABAD,21,46,67
72,DAMMAM,KOCHI,23,72,95
73,DAMMAM,KOZHIKODE,50,99,149
74,DAMMAM,LUCKNOW,83,92,175
75,DAMMAM,MUMBAI,50,202,252
76,DAMMAM,TRIVANDRUM,15,20,35
77,DAMMAM,KANNUR,5,13,18
78,DAMMAM,MANGALORE,26,35,61
79,DAR ES SALAM,MUMBAI,37,51,88
80,DHAKA,CHENNAI,37,38,75
81,DHAKA,DELHI,88,87,175
82,DHAKA,KOLKATA,282,260,542
83,DHAKA,MUMBAI,1,1,2
84,DOHA,AHMEDABAD,85,87,172
85,DOHA,AMRITSAR,10,1,11
86,DOHA,BENGALURU,236,285,521
87,DOHA,CHENNAI,339,387,726
88,DOHA,DELHI,824,903,1727
89,DOHA,HYDERABAD,398,439,837
90,DOHA,JAIPUR,7,1,8
91,DOHA,KOCHI,401,474,875
92,DOHA,KOLKATA,37,38,75
93,DOHA,KOZHIKODE,225,263,488
94,DOHA,MUMBAI,615,802,1417
95,DOHA,TIRUCHIRAPALLY,42,60,102
96,DOHA,TRIVANDRUM,99,122,221
97,DOHA,KANNUR,106,145,251
98,DOHA,MANGALORE,17,27,44
99,DUBAI,AHMEDABAD,379,442,821
100,DUBAI,AMRITSAR,206,225,431
101,DUBAI,BENGALURU,338,376,714
102,DUBAI,CHENNAI,550,581,1131
103,DUBAI,DELHI,1254,1291,2545
104,DUBAI,GOA,19,23,42
105,DUBAI,HYDERABAD,603,641,1244
106,DUBAI,JAIPUR,120,132,252
107,DUBAI,KOCHI,615,751,1366
108,DUBAI,KOLKATA,240,241,481
109,DUBAI,KOZHIKODE,417,490,907
110,DUBAI,LUCKNOW,297,313,610
111,DUBAI,MUMBAI,1013,1134,2147
112,DUBAI,TIRUCHIRAPALLY,124,145,269
113,DUBAI,TRIVANDRUM,255,293,548
114,DUBAI,KANNUR,92,91,183
115,DUBAI,VIJAYAWADA,23,1,24
116,DUBAI,MADURAI,76,80,156
117,DUBAI,MANGALORE,175,219,394
118,DUBAI,CHANDIGARH,8,8,16
119,DUBAI,INDORE,13,14,27
120,DUBAI,PUNE,8,8,16
121,DUSHANBE,DELHI,1,1,2
122,FRANKFURT,BENGALURU,111,147,258
123,FRANKFURT,DELHI,344,422,766
124,FRANKFURT,MUMBAI,99,124,223
125,GUANGZHOU,DELHI,1,1,2
126,GUANGZHOU,MUMBAI,1,1,2
127,HANOI,DELHI,4,5,9
128,HANOI,KOLKATA,1,1,2
129,HANOI,VARANASI,1,1,2
130,HANOI,GAYA,1,1,2
131,HELNSKI,DELHI,89,99,188
132,HO CHI MINH CITY,BENGALURU,1,1,2
133,HO CHI MINH CITY,CHENNAI,1,1,2
134,HO CHI MINH CITY,KOLKATA,1,1,2
135,HONG KONG,BENGALURU,1,1,2
136,HONG KONG,CHENNAI,1,1,2
137,HONG KONG,DELHI,17,1,18
138,HONG KONG,HYDERABAD,1,1,2
139,HONG KONG,KOLKATA,1,1,2
140,HONG KONG,MUMBAI,1,1,2
141,ISTANBUL,AHMEDABAD,1,1,2
142,ISTANBUL,BENGALURU,1,1,2
143,ISTANBUL,CHENNAI,1,1,2
144,ISTANBUL,DELHI,71,8,79
145,ISTANBUL,HYDERABAD,1,1,2
146,ISTANBUL,MUMBAI,7,8,15
147,JEDDAH,AHMEDABAD,1,1,2
148,JEDDAH,BENGALURU,5,14,19
149,JEDDAH,CHENNAI,31,57,88
150,JEDDAH,DELHI,145,148,293
151,JEDDAH,HYDERABAD,56,97,153
152,JEDDAH,KOCHI,97,108,205
153,JEDDAH,KOZHIKODE,105,134,239
154,JEDDAH,LUCKNOW,81,104,185
155,JEDDAH,MUMBAI,74,149,223
156,KABUL,DELHI,1,1,2
157,KATHMANDU,DELHI,422,344,766
158,KATHMANDU,KOLKATA,3,2,5
159,KATHMANDU,MUMBAI,5,4,9
160,KHIMKI,DELHI,45,47,92
161,KHIMKI,GOA,27,30,57
162,KIEV,DELHI,3,1,4
163,KIGALI,MUMBAI,44,45,89
164,KOSICE,DELHI,7,1,8
165,KOSICE,ISTANBUL,2,1,3
166,KUALALUMPUR,BENGALURU,8,1,9
167,KUALALUMPUR,CHENNAI,23,25,48
168,KUALALUMPUR,DELHI,39,33,72
169,KUALALUMPUR,HYDERABAD,9,16,25
170,KUALALUMPUR,KOCHI,11,13,24
171,KUALALUMPUR,MUMBAI,3,2,5
172,KUALALUMPUR,TIRUCHIRAPALLY,74,47,121
173,KUALALUMPUR,VIJAYAWADA,5,1,6
174,KUNMING,KOLKATA,1,1,2
175,KUTAISI,AMRITSAR,47,59,106
176,KUTAISI,DELHI,6,1,7
177,KUWAIT,AHMEDABAD,115,158,273
178,KUWAIT,BENGALURU,27,29,56
179,KUWAIT,CHENNAI,227,265,492
180,KUWAIT,DELHI,319,380,699
181,KUWAIT,HYDERABAD,128,192,320
182,KUWAIT,KOCHI,251,322,573
183,KUWAIT,KOZHIKODE,43,78,121
184,KUWAIT,LUCKNOW,54,51,105
185,KUWAIT,MUMBAI,146,244,390
186,KUWAIT,TIRUCHIRAPALLY,33,46,79
187,KUWAIT,TRIVANDRUM,49,43,92
188,KUWAIT,KANNUR,41,55,96
189,KUWAIT,VIJAYAWADA,30,10,40
190,KUWAIT,MANGALORE,17,25,42
191,LEIPZIG,BENGALURU,1,1,2
192,LEIPZIG,DELHI,1,1,2
193,LONDON,AHMEDABAD,53,55,108
194,LONDON,AMRITSAR,27,31,58
195,LONDON,BENGALURU,25,50,75
196,LONDON,CHENNAI,16,24,40
197,LONDON,DELHI,505,590,1095
198,LONDON,GOA,56,52,108
199,LONDON,HYDERABAD,44,55,99
200,LONDON,KOCHI,68,79,147
201,LONDON,KOLKATA,16,15,31
202,LONDON,MUMBAI,293,348,641
203,LUXEMBOURG,MUMBAI,1,1,2
204,MALE,BENGALURU,174,185,359
205,MALE,CHENNAI,8,12,20
206,MALE,DELHI,103,109,212
207,MALE,HYDERABAD,20,23,43
208,MALE,KOCHI,84,119,203
209,MALE,MUMBAI,168,186,354
210,MALE,TRIVANDRUM,51,66,117
211,MALPENSA,MUMBAI,1,1,2
212,MELBOURNE,DELHI,230,214,444
213,Milan Bergamo ,AMRITSAR,14,24,38
214,MONTREAL,DELHI,96,120,216
215,MOSCOW,DELHI,51,58,109
216,MUENCHEN,DELHI,61,73,134
217,MUSCAT,AHMEDABAD,30,71,101
218,MUSCAT,BENGALURU,32,38,70
219,MUSCAT,CHENNAI,84,102,186
220,MUSCAT,DELHI,210,242,452
221,MUSCAT,HYDERABAD,98,142,240
222,MUSCAT,JAIPUR,30,45,75
223,MUSCAT,KOCHI,138,209,347
224,MUSCAT,KOZHIKODE,116,138,254
225,MUSCAT,LUCKNOW,103,107,210
226,MUSCAT,MUMBAI,145,268,413
227,MUSCAT,TIRUCHIRAPALLY,17,16,33
228,MUSCAT,TRIVANDRUM,148,156,304
229,MUSCAT,KANNUR,53,52,105
230,MUSCAT,VIJAYAWADA,11,8,19
231,MUSCAT,MANGALORE,23,31,54
232,NAIROBI,AHMEDABAD,27,32,59
233,NAIROBI,DELHI,11,10,21
234,NAIROBI,MUMBAI,59,59,118
235,Nanning,KOLKATA,1,1,2
236,NARITA,DELHI,26,32,58
237,NEW YORK,DELHI,286,291,577
238,NEWARK,DELHI,354,379,733
239,NEWARK,MUMBAI,220,224,444
240,OSH,DELHI,1,6,7
241,PARIS,BENGALURU,63,99,162
242,PARIS,CHENNAI,37,28,65
243,PARIS,DELHI,223,306,529
244,PARIS,MUMBAI,56,71,127
245,PARO,DELHI,11,11,22
246,PARO,KOLKATA,4,3,7
247,PHUKET,BENGALURU,4,5,9
248,PHUKET,DELHI,14,15,29
249,PHUKET,KOLKATA,1,5,6
250,PHUKET,MUMBAI,6,6,12
251,PORT LOUIS,MUMBAI,42,53,95
252,RANGOON,DELHI,7,8,15
253,RANGOON,KOLKATA,1,1,2
254,RANGOON,MUMBAI,1,1,2
255,RAS AL-KHAIMAH,DELHI,35,104,139
256,RAS AL-KHAIMAH,JAIPUR,1,2,3
257,RAS AL-KHAIMAH,KOZHIKODE,25,38,63
258,RAS AL-KHAIMAH,MUMBAI,46,110,156
259,RAS AL-KHAIMAH,TRIVANDRUM,1,2,3
260,RIYADH,BENGALURU,6,16,22
261,RIYADH,DELHI,297,391,688
262,RIYADH,HYDERABAD,69,105,174
263,RIYADH,KOCHI,102,179,281
264,RIYADH,KOZHIKODE,68,143,211
265,RIYADH,LUCKNOW,198,184,382
266,RIYADH,MUMBAI,89,245,334
267,RIYADH,TRIVANDRUM,21,21,42
268,RIYADH,KANNUR,6,12,18
269,ROME,AMRITSAR,8,11,19
270,RZESOW,ISTANBUL,24,1,25
271,SALALAH,KOCHI,10,14,24
272,SALALAH,KOZHIKODE,13,20,33
273,SALALAH,TRIVANDRUM,9,1,10
274,SALALAH,KANNUR,9,1,10
275,SAN FRANCISCO,BENGALURU,25,24,49
276,SAN FRANCISCO,DELHI,292,315,607
277,SEOUL,CHENNAI,2,1,3
278,SEOUL,DELHI,6,5,11
279,SEYCHELLES,MUMBAI,8,15,23
280,SHARJAH,AHMEDABAD,139,178,317
281,SHARJAH,AMRITSAR,209,224,433
282,SHARJAH,BENGALURU,133,162,295
283,SHARJAH,CHENNAI,295,382,677
284,SHARJAH,COIMBATORE,91,99,190
285,SHARJAH,DELHI,771,930,1701
286,SHARJAH,GOA,75,91,166
287,SHARJAH,HYDERABAD,290,353,643
288,SHARJAH,JAIPUR,145,139,284
289,SHARJAH,KOCHI,588,867,1455
290,SHARJAH,KOZHIKODE,457,588,1045
291,SHARJAH,LUCKNOW,174,174,348
292,SHARJAH,MUMBAI,661,906,1567
293,SHARJAH,TIRUCHIRAPALLY,98,127,225
294,SHARJAH,TRIVANDRUM,416,515,931
295,SHARJAH,KANNUR,318,377,695
296,SHARJAH,MADURAI,25,42,67
297,SHARJAH,MANGALORE,63,92,155
298,SHARJAH,VARANASI,90,109,199
299,SHARJAH,SURAT,29,38,67
300,SHARJAH,CHANDIGARH,30,35,65
301,SHARJAH,NAGPUR,34,42,76
302,SHARJAH,SRINAGAR,1,9,10
303,SHARJAH,PUNE,64,76,140
304,Shymkent,GOA,1,3,4
305,SINGAPORE,AHMEDABAD,11,30,41
306,SINGAPORE,AMRITSAR,22,16,38
307,SINGAPORE,BENGALURU,57,88,145
308,SINGAPORE,CHENNAI,202,395,597
309,SINGAPORE,COIMBATORE,20,14,34
310,SINGAPORE,DELHI,157,256,413
311,SINGAPORE,HYDERABAD,41,51,92
312,SINGAPORE,KOCHI,29,45,74
313,SINGAPORE,KOLKATA,34,40,74
314,SINGAPORE,MUMBAI,119,211,330
315,SINGAPORE,TIRUCHIRAPALLY,233,206,439
316,SINGAPORE,TRIVANDRUM,23,14,37
317,SINGAPORE,MADURAI,1,1,2
318,SINGAPORE,VISAKHAPATNAM,16,11,27
319,SUCEAVA,DELHI,4,1,5
320,SUCEAVA,ISTANBUL,11,1,12
321,SYDNEY,DELHI,217,280,497
322,TAIPAE,DELHI,1,1,2
323,TASHKENT,DELHI,40,41,81
324,TBILISI,AMRITSAR,2,1,3
325,TEHRAN,DELHI,12,13,25
326,TEHRAN,MUMBAI,6,7,13
327,TELAVIV,DELHI,28,36,64
328,TELAVIV,MUMBAI,1,1,2
329,TOKYO,DELHI,34,87,121
330,TORONTO,DELHI,537,585,1122
331,Vancouver,DELHI,302,335,637
332,WARSAW,DELHI,1,1,2
333,"WASHINGTON, DC",DELHI,72,69,141
334,WUHAN,KOLKATA,1,1,2
335,ZURICH,DELHI,23,29,52
336,ZURICH,MUMBAI,55,67,122
