date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,late_aircraft_ct,arr_cancelled,arr_delay,carrier_delay,weather_delay,nas_delay,late_aircraft_delay,total_delayed_flights
2018-8,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1358,281,77,3,52,147,3,14526,4292,286,2111,7740,560
2018-8,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",726,226,69,6,81,70,29,14752,4385,547,5064,4756,452
2018-8,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5208,948,288,25,229,405,77,50041,14346,1736,10422,23519,1895
2018-8,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",787,171,66,9,28,67,6,9203,3236,567,1219,4168,341
2018-8,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",114,22,6,0,1,15,0,951,189,0,35,727,44
2018-8,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",557,167,58,8,24,77,11,9541,3586,513,1155,4287,334
2018-8,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",127,24,11,0,4,8,4,1108,439,9,260,400,47
2018-8,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",898,233,94,11,35,93,16,11741,4299,658,1478,5266,466
2018-8,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",89,29,9,0,4,16,3,1366,356,0,201,809,58
2018-8,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",697,143,50,1,19,74,1,6726,2230,28,710,3758,287
2018-8,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",130,32,17,1,7,7,2,1420,630,25,297,468,64
2018-8,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",328,67,31,1,9,26,4,4356,2035,168,371,1782,134
2018-8,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3361,535,186,8,61,279,45,26999,8647,469,2395,15488,1069
2018-8,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1447,302,115,10,26,151,8,16200,5427,760,1105,8908,604
2018-8,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",390,76,28,4,9,36,10,4703,1723,180,448,2352,153
2018-8,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1231,433,93,6,240,94,7,23065,5672,392,11519,5482,866
2018-8,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1539,593,115,6,298,172,74,35340,7723,355,17007,10195,1184
2018-8,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2647,432,134,2,59,233,28,22958,7609,154,1967,13001,860
2018-8,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",306,72,31,7,10,23,1,3873,1588,581,387,1317,143
2018-8,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",941,190,68,2,33,87,2,10069,3435,135,1642,4857,380
2018-8,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2458,396,121,3,44,228,21,21376,6074,176,1679,13447,792
2018-8,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1461,214,80,4,23,105,9,9868,4019,380,816,4627,426
2018-8,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",3419,690,192,26,138,332,48,37759,9027,1829,7041,19579,1378
2018-8,9E,Endeavor Air Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",2,1,0,0,0,1,0,17,0,5,0,12,2
2018-8,9E,Endeavor Air Inc.,ACK,"Nantucket, MA: Nantucket Memorial",35,5,3,0,1,1,1,302,193,0,35,74,10
2018-8,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",151,22,6,4,7,5,0,2073,278,1104,323,368,44
2018-8,9E,Endeavor Air Inc.,ALB,"Albany, NY: Albany International",15,2,0,0,0,2,0,216,8,0,0,208,4
2018-8,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2532,438,71,33,130,205,2,34222,6018,4409,8131,15664,877
2018-8,9E,Endeavor Air Inc.,ATW,"Appleton, WI: Appleton International",22,4,2,0,1,1,0,283,144,0,29,110,8
2018-8,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International",27,2,1,0,0,1,1,127,89,0,19,19,4
2018-8,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional",108,22,10,2,2,7,1,1879,754,509,159,446,43
2018-8,9E,Endeavor Air Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",89,10,4,1,5,0,0,246,97,18,131,0,20
2018-8,9E,Endeavor Air Inc.,BDL,"Hartford, CT: Bradley International",84,12,2,1,5,4,2,585,84,16,271,214,24
2018-8,9E,Endeavor Air Inc.,BGR,"Bangor, ME: Bangor International",124,33,8,1,10,14,9,2339,592,67,518,1162,66
2018-8,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",61,16,4,1,5,7,7,973,315,40,246,372,33
2018-8,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",20,1,1,0,0,0,0,45,43,0,2,0,2
2018-8,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",94,32,8,0,17,7,6,2629,867,0,916,846,64
2018-8,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",433,109,22,1,41,44,38,9287,1457,132,3627,4009,217
2018-8,9E,Endeavor Air Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",91,9,4,0,2,3,0,370,167,4,71,128,18
2018-8,9E,Endeavor Air Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",50,5,2,0,2,1,0,326,182,0,73,71,10
2018-8,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International",240,50,20,1,13,17,10,3856,1267,31,1022,1536,101
2018-8,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",228,37,11,1,14,12,21,4575,731,73,2450,1321,75
2018-8,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",228,51,17,0,13,20,19,4049,1054,34,1117,1844,101
2018-8,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan",49,13,4,0,3,6,2,1491,351,0,340,800,26
2018-8,9E,Endeavor Air Inc.,CAK,"Akron, OH: Akron-Canton Regional",56,5,3,0,0,2,0,328,207,0,2,119,10
2018-8,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field",31,8,1,0,1,6,5,499,27,0,62,410,16
2018-8,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",144,25,8,1,7,9,6,1475,419,43,276,737,50
2018-8,9E,Endeavor Air Inc.,CHS,"Charleston, SC: Charleston AFB/International",67,10,0,0,4,6,3,738,6,0,202,530,20
2018-8,9E,Endeavor Air Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",55,7,3,1,2,1,0,289,86,22,79,102,14
2018-8,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",385,71,20,1,18,32,32,6166,1483,36,1680,2967,142
2018-8,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",228,48,12,1,17,19,20,5839,1206,53,2104,2476,97
2018-8,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",20,6,2,0,2,2,2,1059,190,0,470,399,12
2018-8,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: Yeager",112,15,6,0,3,6,0,1101,476,0,201,424,30
2018-8,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",1,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",970,215,43,5,49,117,46,18756,3396,270,4173,10917,429
2018-8,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",147,28,8,0,10,11,0,1373,512,0,355,506,57
2018-8,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",205,43,8,1,13,21,12,4522,714,264,841,2703,86
2018-8,9E,Endeavor Air Inc.,DEN,"Denver, CO: Denver International",4,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,9E,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",140,33,4,3,16,10,1,1730,313,170,750,497,66
2018-8,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",272,69,22,2,15,30,4,4572,1505,270,660,2137,138
2018-8,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1813,258,65,5,59,129,15,18705,4778,616,3186,10125,516
2018-8,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional",145,16,8,1,3,4,0,976,615,100,109,152,32
2018-8,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",194,67,6,0,53,9,21,7039,170,0,5918,951,135
2018-8,9E,Endeavor Air Inc.,FAR,"Fargo, ND: Hector International",25,5,2,0,2,1,0,468,141,0,93,234,10
2018-8,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",117,17,6,0,8,3,0,759,435,11,225,88,34
2018-8,9E,Endeavor Air Inc.,FNT,"Flint, MI: Bishop International",52,10,3,0,6,1,0,625,172,0,232,221,20
2018-8,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional",82,15,6,0,5,4,0,968,413,8,212,335,30
2018-8,9E,Endeavor Air Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",52,8,3,0,3,2,0,438,171,0,164,103,16
2018-8,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",117,20,11,1,3,5,0,1956,757,667,168,364,40
2018-8,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",201,42,17,0,6,19,7,4766,1804,0,859,2103,84
2018-8,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",128,32,6,1,12,13,10,2705,250,163,1200,1092,64
2018-8,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",96,19,6,1,6,7,9,1680,437,171,413,659,39
2018-8,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",89,18,9,1,5,3,0,1235,648,66,263,258,36
2018-8,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County",157,30,7,2,11,10,1,3257,471,778,1411,597,60
2018-8,9E,Endeavor Air Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",10,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",144,39,17,1,16,5,12,3185,982,41,1698,464,78
2018-8,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",248,36,11,1,14,10,0,1868,648,14,401,805,72
2018-8,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",136,24,9,1,4,9,1,1903,788,112,183,820,47
2018-8,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",250,53,20,2,10,21,15,5389,2096,134,934,2225,106
2018-8,9E,Endeavor Air Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",7,1,1,0,0,0,0,30,30,0,0,0,2
2018-8,9E,Endeavor Air Inc.,JAX,"Jacksonville, FL: Jacksonville International",215,34,11,0,11,12,20,3871,1086,38,1211,1536,68
2018-8,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",2162,436,73,13,221,128,216,55429,8861,4016,29403,13149,871
2018-8,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",134,26,12,0,6,8,2,1809,729,17,339,724,52
2018-8,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2846,691,100,30,349,211,259,80487,13379,7996,37930,21150,1381
2018-8,9E,Endeavor Air Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",4,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,9E,Endeavor Air Inc.,LNK,"Lincoln, NE: Lincoln Airport",25,7,4,1,0,2,0,379,163,51,11,154,14
2018-8,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",32,7,2,0,2,3,0,660,123,0,54,483,14
2018-8,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",127,28,9,1,7,11,17,1839,598,153,370,718,56
2018-8,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",1,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",43,13,3,0,4,6,5,1580,253,26,826,475,26
2018-8,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",71,17,6,2,5,4,0,1027,416,112,180,319,34
2018-8,9E,Endeavor Air Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",48,9,2,0,3,4,3,1152,87,0,752,313,18
2018-8,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",67,9,5,0,3,1,1,389,261,0,115,13,18
2018-8,9E,Endeavor Air Inc.,MOT,"Minot, ND: Minot International",1,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",120,20,8,1,3,9,0,1684,564,106,171,843,41
2018-8,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1073,216,43,6,55,112,11,17730,4968,474,3150,9138,432
2018-8,9E,Endeavor Air Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",121,20,6,0,9,5,10,1714,324,0,964,426,40
2018-8,9E,Endeavor Air Inc.,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",31,12,0,0,8,4,0,1133,2,0,579,552,24
2018-8,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",1,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",48,9,4,0,1,3,0,743,251,58,38,396,17
2018-8,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",171,43,6,1,27,9,12,3935,370,137,2583,845,86
2018-8,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",315,61,18,1,26,16,23,6635,3025,87,1987,1536,122
2018-8,9E,Endeavor Air Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",10,3,1,0,1,1,1,408,188,0,49,171,6
2018-8,9E,Endeavor Air Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",27,5,0,0,3,2,0,247,15,0,83,149,10
2018-8,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",185,57,6,2,27,22,13,5868,461,417,2070,2920,114
2018-8,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",360,76,17,2,18,39,19,5926,960,291,1564,3111,152
2018-8,9E,Endeavor Air Inc.,PVD,"Providence, RI: Theodore Francis Green State",1,1,0,0,1,0,0,29,0,0,29,0,2
2018-8,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",247,58,16,1,13,27,20,4563,1356,112,744,2351,115
2018-8,9E,Endeavor Air Inc.,RAP,"Rapid City, SD: Rapid City Regional",5,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",426,108,28,2,25,52,37,10071,2678,314,1927,5141,215
2018-8,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",332,76,21,2,28,25,20,5630,2132,147,1691,1660,152
2018-8,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",5,2,0,0,2,0,0,54,0,0,54,0,4
2018-8,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Greater Rochester International",210,38,8,0,13,16,20,4662,765,0,2262,1635,75
2018-8,9E,Endeavor Air Inc.,RSW,"Fort Myers, FL: Southwest Florida International",36,10,2,0,5,2,3,773,262,0,390,121,19
2018-8,9E,Endeavor Air Inc.,SAT,"San Antonio, TX: San Antonio International",41,10,3,1,3,3,0,432,159,32,110,131,20
2018-8,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",169,40,9,0,13,18,14,3569,724,0,1413,1432,80
2018-8,9E,Endeavor Air Inc.,SBN,"South Bend, IN: South Bend International",28,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",1,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",9,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",44,7,4,1,2,1,0,370,176,68,108,18,15
2018-8,9E,Endeavor Air Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",12,4,2,0,1,1,0,205,92,0,57,56,8
2018-8,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",160,35,13,0,9,12,17,2957,1034,97,1005,821,69
2018-8,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",264,63,16,2,20,26,16,5036,976,145,1596,2319,127
2018-8,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",76,19,8,1,5,6,0,961,569,57,127,208,39
2018-8,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",149,23,10,0,5,8,0,2067,1114,27,201,725,46
2018-8,9E,Endeavor Air Inc.,TUL,"Tulsa, OK: Tulsa International",54,10,3,0,4,3,0,398,101,4,123,170,20
2018-8,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",125,25,12,1,6,6,2,1864,929,75,460,400,50
2018-8,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",360,61,23,3,17,18,6,3856,1854,415,687,900,122
2018-8,9E,Endeavor Air Inc.,VLD,"Valdosta, GA: Valdosta Regional",1,0,0,0,0,0,0,0,0,0,0,0,0
2018-8,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",143,24,5,0,9,9,3,909,208,21,307,373,47
2018-8,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",237,87,33,2,21,31,3,5293,2326,192,879,1896,174
2018-8,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International",86,24,6,1,9,7,3,1320,416,52,325,527,47
2018-8,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",66,21,11,0,6,4,0,2950,1903,0,267,780,42
2018-8,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1002,281,94,11,97,78,19,18130,5984,771,4680,6640,561
2018-8,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",967,242,104,6,46,85,14,16247,6958,446,1866,6923,483
2018-8,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",387,121,39,5,33,43,5,7076,2813,317,1357,2589,241
2018-8,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",573,146,60,3,27,55,3,9233,3700,364,1124,4045,291
2018-8,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",73,21,8,1,4,8,1,1302,411,94,118,679,42
2018-8,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",2546,733,172,40,322,199,100,47860,10168,3440,18365,15864,1466
2018-8,AA,American Airlines Inc.,BTV,"Burlington, VT: Burlington International",78,29,13,1,5,10,2,2287,1114,46,329,798,58
2018-8,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",90,23,10,2,4,6,0,1277,619,122,173,342,45
2018-8,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",512,172,43,11,59,59,8,10850,2836,854,2671,4489,344
2018-8,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",55,12,4,0,5,2,1,385,139,0,113,133,23
2018-8,AA,American Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",58,9,4,1,1,2,0,369,152,93,38,86,17
2018-8,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",172,33,11,4,3,15,2,1977,648,180,137,1012,66
2018-8,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",252,71,31,3,10,27,7,5730,2240,386,517,2587,142
2018-8,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8231,1548,428,83,486,550,152,97959,29376,6140,24727,37675,3095
2018-8,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",237,58,25,2,11,19,1,4243,1851,130,408,1854,115
2018-8,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",128,37,15,1,11,10,5,2289,772,166,453,898,74
2018-8,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",62,21,8,2,6,5,0,2114,1154,169,270,521,42
2018-8,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1972,531,137,37,193,163,61,34695,8414,2532,9947,13754,1061
2018-8,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",943,270,83,17,86,84,11,17344,5502,1866,4049,5910,540
2018-8,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12760,2842,665,144,864,1165,218,212420,57910,13174,51276,89884,5680
2018-8,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",110,31,7,1,9,13,1,1884,565,63,368,888,61
2018-8,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",479,125,42,7,31,42,4,7640,2781,461,1196,3116,247
2018-8,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",31,5,2,0,2,2,0,135,57,0,37,41,11
2018-8,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",173,64,25,1,13,24,4,4123,1657,46,516,1904,127
2018-8,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",631,245,46,8,143,49,34,15820,2902,565,9254,3099,491
2018-8,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",71,24,8,1,6,9,1,1598,665,106,140,687,48
2018-8,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",541,154,55,9,47,42,1,9122,3357,661,1973,3107,307
2018-8,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",108,29,14,3,6,6,1,1950,1134,181,200,435,58
2018-8,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",62,19,10,1,4,4,2,1122,499,136,166,321,38
2018-8,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",11,2,2,0,0,0,0,49,41,0,8,0,4
2018-8,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",62,19,10,1,2,6,0,1015,416,156,58,385,38
2018-8,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",265,48,22,1,15,10,1,2850,1492,242,346,770,96
2018-8,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",257,79,28,3,28,20,4,5159,2295,230,1351,1283,158
2018-8,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",784,215,77,9,76,53,15,12055,4689,500,3053,3813,430
2018-8,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",61,22,10,1,1,10,0,1540,575,148,58,759,44
2018-8,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",87,15,4,3,4,5,0,662,181,123,96,262,31
2018-8,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",377,106,44,5,22,35,5,6989,2733,521,819,2916,212
2018-8,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",93,34,15,0,12,7,2,2151,980,0,538,633,68
2018-8,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",288,84,39,3,11,32,3,7380,3445,370,710,2855,169
2018-8,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1667,489,96,16,267,109,29,37034,5984,1298,19175,10483,977
2018-8,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",105,15,7,1,4,3,0,1286,399,239,137,511,30
2018-8,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1231,319,119,14,77,108,13,20193,8243,1106,3389,7399,637
2018-8,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3567,709,231,49,204,223,31,45886,16129,4018,7881,17757,1416
2018-8,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1906,495,116,34,236,109,98,34222,7036,2734,16306,8130,990
2018-8,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",108,12,5,0,4,2,0,633,228,0,132,273,23
2018-8,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",16,8,5,0,1,2,1,466,290,0,18,158,16
2018-8,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",503,132,50,5,28,48,7,7620,2767,559,1119,3175,263
2018-8,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1534,443,146,23,129,144,23,29631,10031,2331,5658,11545,885
2018-8,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",58,12,3,2,3,4,0,528,122,43,122,222,24
2018-8,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",320,90,40,4,16,31,6,5005,2077,265,564,2099,181
2018-8,AA,American Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",62,19,5,0,5,9,4,967,225,0,317,425,38
2018-8,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4203,965,310,53,282,318,61,72022,26562,5695,12389,27309,1928
2018-8,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",173,58,22,3,10,22,1,3665,1411,341,456,1452,115
2018-8,AA,American Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",31,14,3,2,3,6,0,782,222,125,147,288,28
2018-8,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",673,190,65,7,55,63,15,11340,4336,653,2391,3954,380
2018-8,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",572,176,65,10,40,62,8,10313,3488,699,1670,4456,353
2018-8,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",42,3,3,0,0,0,0,65,55,0,10,0,6
2018-8,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",111,35,18,1,7,8,4,2175,1060,87,266,762,69
2018-8,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",208,36,13,0,15,8,6,2357,1090,0,368,899,72
